section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
338,Excelsior Level (300s),The Porch,"The Porch is made up of Sections 334–339 in left field at Citi Field. This area has been known by several names over the years, including Thomas Tew, Budweiser Landing, and Left Field Landing."" ""These sections are located above and slightly behind the Outfield Reserved seating, giving fans a higher vantage point over the left-field corner.",17,toward third base / left field,1-14,14,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 14.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 339, with seat numbers counting up toward the edge facing section 337. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Kids and Family — Rows 6-14', 'Rows 6 & Above - Covered', 'Rows 1-14', 'Behind/Side Stage (most shows)'. 'For Concerts, Section 338 May Have a Limited View.' Fan review ('Awful Railing, Good Legroom'): 'After sitting in the front row of Section 338, I decided I would never sit in the front row of Citi Field's 300 level again. The railing blocks a good portion of the outfield when sitting normally in the seats... It was near impossible to see anything up against the left field wall below, and that continued from the left field foul pole to deep center. The one redemption for these seats was the nice amount of legroom.' (Sec 338 / Row 1)","HIGH - zone, rows, location and seat direction stated by the source"
339,Excelsior Level (300s),The Porch,"""The Porch is made up of Sections 334–339 in left field at Citi Field."" ""These sections are located above and slightly behind the Outfield Reserved seating, giving fans a higher vantage point over the left-field corner."" 'The Left Field Landing sections are where fans can buy Family Pack tickets... The Left Field Landing consists of Sections 334-339, which are also located close to the Fan Fest Family Area on the concourse level behind Center Field.'",18,toward third base / left field,1-14,14,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 14.","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 338. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Section Insights for this section list only 'Rows 1-14' and 'Behind/Side Stage (most shows)' — unlike sibling sections 334-338, this page does NOT include a 'Top Pick' or 'Rows X & Above - Covered' bullet, consistent with the fan review below. 'For Concerts, Section 339 May Have a Limited View.' Fan review ('Terribly Sunny and No Scoreboard Views'): 'The roof of the 500 level provides excellent cover and shade for all the 300 level sections in left field, except for Section 339! I was in the sun for the entire day, while the seats just to my right in Section 338 looked ridiculously comfortable in the shade. Its impossible to see the center field videoboard, and don't expect to follow anything up against the left field wall. ...","HIGH - zone, rows, location and seat direction stated by the source"
401,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",12,toward first base / right field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 402, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-7'. 'Sections on this level are relatively small, typically containing no more than eight rows'; 'Fans should note that weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.' '400-level sections are relatively small and typically contain between five and seven rows of seating.'","HIGH - zone, rows, location and seat direction stated by the source"
402,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",11,toward first base / right field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 403, with seat numbers counting up toward the edge facing section 401. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-7'. 'Sections on this level are relatively small, typically containing no more than eight rows'; 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.'","HIGH - zone, rows, location and seat direction stated by the source"
403,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",10,toward first base / right field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 404, with seat numbers counting up toward the edge facing section 402. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-5'. 'Sections on this level are relatively small, typically containing no more than eight rows'; 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.'","HIGH - zone, rows, location and seat direction stated by the source"
404,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",9,toward first base / right field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 405, with seat numbers counting up toward the edge facing section 403. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-5'. 'Sections on this level are relatively small, typically containing no more than eight rows'; 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.'","HIGH - zone, rows, location and seat direction stated by the source"
405,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",8,toward first base / right field,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 406, with seat numbers counting up toward the edge facing section 404. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-8'. 'Sections on this level are relatively small, typically containing no more than eight rows'; 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.' 'For an inexpensive set of seats, the view was great. Right against the wall of the section above and someone accidentally knocked their beer off the floor there and some spilled on me. Could see everything going on in the game, save for a little part of right field.' (Sec 405 / Row 4)","HIGH - zone, rows, location and seat direction stated by the source"
406,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",7,toward first base / right field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 407, with seat numbers counting up toward the edge facing section 405. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-5'. 'Sections on this level are relatively small, typically containing no more than eight rows'; 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.'","HIGH - zone, rows, location and seat direction stated by the source"
407,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",6,toward first base / right field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 408, with seat numbers counting up toward the edge facing section 406. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Top Pick for Outstanding Convenience — Rows 1-5', 'Rows 1-5'. 'For baseball games, we recommend rows 1-5 for outstanding convenience'. 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.'","HIGH - zone, rows, location and seat direction stated by the source"
408,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",5,toward first base / right field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 409, with seat numbers counting up toward the edge facing section 407. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-5'. 'Sections on this level are relatively small, typically containing no more than eight rows'; 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.'","HIGH - zone, rows, location and seat direction stated by the source"
409,Promenade Level (400s),Promenade Baseline,"Per the Promenade Level review shown on this page: ""Promenade Baseline: Sections 401–410 and 419–428."" ""The 400 level sections are the lower tier of the Promenade Level and include Promenade Baseline and Promenade Box seating... Because these sections sit lower than the 500 level, they provide closer views of the field while still maintaining an elevated perspective of the game.""",4,toward first base / right field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 410, with seat numbers counting up toward the edge facing section 408. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-5'. 'weather protection is extremely limited on the Promenade Level, and most seats are exposed to sun, wind, and rain.' Fan review ('A Different Kind of Feel'): 'The seats ended up being the row at the top of the section that is not necessarily a part of any real section (only one row with big spaces in between for wheelchair accessibility). They brought out a padded, fold-out chair for my friend. The spacing between the fence and the seat provides with plenty of leg room, but obstructs the view a tiny bit... Right near the section is the practical food court of Citi Field... HANDICAP ACCESSIBLE.' (Sec 409 / Row 5)","HIGH - zone, rows, location and seat direction stated by the source"
410,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level. Per Promenade Level review, Promenade Silver is Sections 411-418 (behind home plate); Promenade Baseline is Sections 401-410 and 419-428.",3,toward first base / right field,"1-4, 5WC",5WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5WC.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 411, with seat numbers counting up toward the edge facing section 409. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Section Insights list 'Rows 1-4, 5WC' (WC likely indicates a wheelchair/accessible row label at the entrance). 'Row 2 is great. You can look into visitors dugout. There is a railing in front of section. If everyone sits back in chair, not an issue at all for sure. Only issue would be if the person directly in front of you sits forward, but even if that happens you have room to look to the side.' 400-level sections typically contain no more than eight rows per the Promenade Level review; weather protection is extremely limited on the Promenade Level.","HIGH - zone, rows, location and seat direction stated by the source"
411,Promenade Level (400s),Promenade Silver,"Promenade Level, 400 level, behind home plate per Promenade Level review: 'Promenade Silver: Sections 411-418 (behind home plate)'.",2,toward first base / right field,"1-4, 5WC",5WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5WC.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 412, with seat numbers counting up toward the edge facing section 410. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Rows labeled 1-4, 5WC (WC likely an accessible row designation at entrance).","HIGH - zone, rows, location and seat direction stated by the source"
412,Promenade Level (400s),Promenade Silver,"Promenade Level, 400 level, behind home plate.",1,toward first base / right field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 413, with seat numbers counting up toward the edge facing section 411. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Rows 1-7'.,"HIGH - zone, rows, location and seat direction stated by the source"
413,Promenade Level (400s),Promenade Silver / Promenade Gold,"Promenade Level, 400 level, behind home plate.",0,behind home plate,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 414, with seat numbers counting up toward the edge facing section 412. This section is behind home plate, so seat 1 is on its third-base side.",not published,"'For baseball games, we recommend rows 1-5 for outstanding convenience' and 'For baseball games, desirable view from behind home plate'. Promenade Gold (Rows 1), Promenade Level. Also flagged 'Recommended For Outstanding Convenience' - 'within five rows of the concourse (fewer stairs)' with a men's restroom, women's restroom and concessions near this section.","HIGH - zone, rows, location and seat direction stated by the source"
414,Promenade Level (400s),Promenade Silver / Promenade Gold,"Promenade Level, 400 level, behind home plate.",0,behind home plate,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 415, with seat numbers counting up toward the edge facing section 413. This section is behind home plate, so seat 1 is on its third-base side.",not published,"'Top Pick for Outstanding Convenience Rows 1-5', 'Home Plate View', 'Rows 1-7'. 'For baseball games, we recommend rows 1-5 for outstanding convenience' and 'For baseball games, desirable view from behind home plate'. Fan review (Row 1): 'Great view behind home plate. Love the extra leg room and access to Hudson Whiskey NY.'","HIGH - zone, rows, location and seat direction stated by the source"
415,Promenade Level (400s),Promenade Silver / Promenade Gold,"Promenade Level, 400 level, behind home plate.",0,behind home plate,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 416, with seat numbers counting up toward the edge facing section 414. This section is behind home plate, so seat 1 is on its third-base side.",not published,"'Home Plate View', 'Rows 1-5'. 'For baseball games, desirable view from behind home plate'.","HIGH - zone, rows, location and seat direction stated by the source"
416,Promenade Level (400s),Promenade Silver / Promenade Gold,"Promenade Level, 400 level, behind home plate.",0,behind home plate,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 417, with seat numbers counting up toward the edge facing section 415. This section is behind home plate, so seat 1 is on its third-base side.",not published,"'Top Pick for Outstanding Convenience Rows 1-5', 'Home Plate View', 'Rows 1-5'. 'For baseball games, we recommend rows 1-5 for outstanding convenience' and 'For baseball games, desirable view from behind home plate'.","HIGH - zone, rows, location and seat direction stated by the source"
417,Promenade Level (400s),Promenade Silver / Promenade Gold,"Promenade Level, 400 level, behind home plate.",0,behind home plate,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 418, with seat numbers counting up toward the edge facing section 416. This section is behind home plate, so seat 1 is on its third-base side.",not published,"'Top Pick for Outstanding Convenience Rows 1-5', 'Home Plate View', 'Rows 1-5'. 'For baseball games, we recommend rows 1-5 for outstanding convenience' and 'For baseball games, desirable view from behind home plate'. Fan review (Row 1): 'Beautiful view from this section. This level is so close to the field, It feels like you are looking down over home plate... Seats have access to 3 clubs.' Fan review (Row 3): 'Good location just to the left of home with a clear view of the entire field.'","HIGH - zone, rows, location and seat direction stated by the source"
418,Promenade Level (400s),Promenade Silver,"Promenade Level, 400 level, behind home plate; third-base end of the 411-418 run.",1,toward third base / left field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 419, with seat numbers counting up toward the edge facing section 417. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 1-7'.,"HIGH - zone, rows, location and seat direction stated by the source"
419,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side of the Promenade Silver block.",2,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 420, with seat numbers counting up toward the edge facing section 418. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 1-5'. Fan review (Row 3): 'Overall pretty good seats for the value! Good view of all the action. Not too far away.',"HIGH - zone, rows, location and seat direction stated by the source"
420,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",3,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 421, with seat numbers counting up toward the edge facing section 419. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Outstanding Convenience Rows 1-5', 'Rows 1-5'. 'For baseball games, we recommend rows 1-5 for outstanding convenience'. Fan review (Row 3): 'Great seats.'","HIGH - zone, rows, location and seat direction stated by the source"
421,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",4,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 422, with seat numbers counting up toward the edge facing section 420. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Outstanding Convenience Rows 1-5', 'Top Pick for Great Views of the Field Rows 2-5', 'Rows 1-5'. 'For baseball games, we recommend rows 1-5 for outstanding convenience' and 'For baseball games, we recommend rows 2-5 for great views of the field'.","HIGH - zone, rows, location and seat direction stated by the source"
422,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",5,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 423, with seat numbers counting up toward the edge facing section 421. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Great Views of the Field Rows 2-5', 'Rows 1-5'. 'For baseball games, we recommend rows 2-5 for great views of the field'. Fan review (Row 1): 'It felt exponentially more intimate than the top level, without having to pay for a lower level seat. The only downside is if you lean back in the chair there is a rail obstructing the view, you have to sit pretty straight to see everything, and I'm tall. The second row is probably way better honestly.'","HIGH - zone, rows, location and seat direction stated by the source"
423,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",6,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 424, with seat numbers counting up toward the edge facing section 422. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Great Views of the Field Rows 2-5', 'Rows 1-5'. 'For baseball games, we recommend rows 2-5 for great views of the field'.","HIGH - zone, rows, location and seat direction stated by the source"
424,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",7,toward third base / left field,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 425, with seat numbers counting up toward the edge facing section 423. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 1-8'. Fan review (Row 4): 'Really like the view of home plate. Great angle. Seeing left field is tricky - you can't see balls hit deep down the line. The row is about a million seats long. Liked having the aisle, but you will have to get up for other guests. Otherwise, you're about 6 seconds from concessions and the men's room.'","HIGH - zone, rows, location and seat direction stated by the source"
425,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",8,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 426, with seat numbers counting up toward the edge facing section 424. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 1-5'.,"HIGH - zone, rows, location and seat direction stated by the source"
426,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",9,toward third base / left field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 427, with seat numbers counting up toward the edge facing section 425. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 1-7'.,"HIGH - zone, rows, location and seat direction stated by the source"
427,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side.",10,toward third base / left field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 428, with seat numbers counting up toward the edge facing section 426. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 1-7'.,"HIGH - zone, rows, location and seat direction stated by the source"
428,Promenade Level (400s),Promenade Baseline,"Promenade Level, 400 level, third-base side, adjacent to the left-field corner (Promenade Box begins at 429).",11,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 429, with seat numbers counting up toward the edge facing section 427. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 1-5'. This section's 'What It's Like to Sit' tab order is reversed on the page (Concert listed before Baseball) compared to other 400-level sections, but content itself is otherwise the same format.","HIGH - zone, rows, location and seat direction stated by the source"
429,Promenade Level (400s),Promenade Box,"Promenade Level, 400 level, left-field corner.",12,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 430, with seat numbers counting up toward the edge facing section 428. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Outstanding Convenience Rows 1-5', 'Rows 1-5', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 1-5 for outstanding convenience'. 'For Concerts, Section 429 May Have a Limited View - 429 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.' Fan review (Row 3): 'View way better than I thought. Slight angle of the seats gives comfortable sight line to all parts of Citi Field. Decent view of scoreboard and lineups. Only problem is I'm getting destroyed by the sun for this day game.'","HIGH - zone, rows, location and seat direction stated by the source"
430,Promenade Level (400s),Promenade Box,not stated by the source,13,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 431, with seat numbers counting up toward the edge facing section 429. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Outstanding Convenience"", ""Rows 1-5"", ""Behind/Side Stage (most shows)"". ""For baseball games, we recommend rows 1-5 for outstanding convenience."" ""430 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","MEDIUM - rows and zone confirmed, the source does not place this section"
431,Promenade Level (400s),Promenade Box,not stated by the source,14,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 432, with seat numbers counting up toward the edge facing section 430. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 1-5"", ""Behind/Side Stage (most shows)"". ""431 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","MEDIUM - rows and zone confirmed, the source does not place this section"
432,Promenade Level (400s),Promenade Box,not stated by the source,15,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 433, with seat numbers counting up toward the edge facing section 431. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 1-5"", ""Behind/Side Stage (most shows)"". ""432 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","MEDIUM - rows and zone confirmed, the source does not place this section"
433,Promenade Level (400s),Promenade Box,not stated by the source,16,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 434, with seat numbers counting up toward the edge facing section 432. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 1-5"", ""Behind/Side Stage (most shows)"". ""433 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","MEDIUM - rows and zone confirmed, the source does not place this section"
434,Promenade Level (400s),Promenade Box,not stated by the source,17,toward third base / left field,1-5,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 435, with seat numbers counting up toward the edge facing section 433. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 1-5"", ""Behind/Side Stage (most shows)"". ""434 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","MEDIUM - rows and zone confirmed, the source does not place this section"
435,Promenade Level (400s),Promenade Box,not stated by the source,18,toward third base / left field,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 436, with seat numbers counting up toward the edge facing section 434. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 1-8"", ""Behind/Side Stage (most shows)"". ""435 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","MEDIUM - rows and zone confirmed, the source does not place this section"
