section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
213,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level""; part of the ""second level at T-Mobile Park, wrapping around both baselines",11,toward first base / right field,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 212, with seat numbers counting up toward the edge facing section 214. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Row 1: 14 seats; Row 2: 15 seats; Rows 3-7: 16 seats each; Row 8: 17 seats; Rows 9-11: 18 seats each; Row 12: 17 seats,"Terrace Club Lounge access, full-service bar, exclusive concessions; ""Wider, padded seating"". Rows 8-12 recommended for ""outstanding convenience"". Shade note on page refers to sections 233-241 having ""some of the best shade in the stadium"" (not stated for 213). rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
214,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level""; part of ""Second-Level Infield & Baseline Seating",10,toward first base / right field,"1-10, 11A, 12",12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 213, with seat numbers counting up toward the edge facing section 215. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Row 1: 12 seats; Rows 2-3: 13 seats each; Rows 4-6: 14 seats each; Rows 7-8: 15 seats each; Rows 9-10: 16 seats each; Row 12: 13 seats,"wheelchair seating available behind Row 11A. wider, padded seats; Terrace Club Lounge access with bar/TVs; exclusive concessions. Rows 8-12 recommended for ""outstanding convenience"". Shade note on page refers to sections 233-241 for ""some of the best shade"" (not stated for 214). none mentioned. rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
215,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,9,toward first base / right field,"1-10, 11A, 12",12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 214, with seat numbers counting up toward the edge facing section 216. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-10: 12 seats labeled 1-12; Row 12: 10 seats labeled 1-10,"wheelchair seating available behind Row 11A. premium seating with wider, padded seats; exclusive Terrace Club Lounge access with bar and TVs; access to premium concessions. Shade note on page refers to sections 233-241 having ""some of the best shade in the stadium"" (not stated for 215). Obstructed view warnings and roof coverage rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
216,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level""; ""second-level infield & baseline seating",8,toward first base / right field,"1-11, 11A, 12",12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 215, with seat numbers counting up toward the edge facing section 217. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-10: 12 seats (labeled 1-12); Row 12: 10 seats (labeled 1-10),"wheelchair seating available behind Row 11A. wider, padded seats; exclusive Terrace Club Lounge access with bar and TVs; exclusive concessions including Edgar's Cantina and pasta bistro. ""Great sightlines plus views of the Seattle skyline"". Rows 8-12 recommended for ""outstanding convenience"". Sun/shade, roof coverage, obstructed views rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
217,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,7,toward first base / right field,"1-10, 11A, 12",12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 216, with seat numbers counting up toward the edge facing section 218. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-10: 12 seats labeled 1-12; Row 12: 10 seats labeled 1-10,"""Wheelchair seating is available behind Row 11A"". ""Wider, padded seats compared to standard options""; ""Exclusive Club Access: Entry to the Terrace Club Lounge with bar and TVs""; ""Access to some of the best concessions in the ballpark"". ""rows 8-12 for outstanding convenience"". Sun/shade, roof coverage, obstructed views rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
218,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,6,toward first base / right field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 217, with seat numbers counting up toward the edge facing section 219. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-10: 12 seats (labeled 1-12); Rows 11-12: 11 seats (labeled 1-11),"wider, padded seats; Terrace Club Lounge access with bar and TVs; access to exclusive concessions (Edgar's Cantina, pasta bistro, seafood bar). ""Great sightlines plus views of the Seattle skyline"". Rows 8-12 recommended for baseball for ""outstanding convenience"". Obstructed views, sun/shade specifics, roof coverage, accessible/wheelchair rows rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
219,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,5,toward first base / right field,"1-7, TB1-TB4",TB4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row TB4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 218, with seat numbers counting up toward the edge facing section 220. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Row 1: 12 seats (1-12); Rows 2-6: 14 seats each (1-14); Row 7: 16 seats (1-16),"wider, padded seats; Terrace Club Lounge access with bar and TVs; exclusive concession options. fully covered seating for rows TB1-TB4. Less crowded concourse compared to lower levels. Sun/shade, accessible/wheelchair rows rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
220,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,4,toward first base / right field,"1-7, TB1-TB4",TB4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row TB4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 219, with seat numbers counting up toward the edge facing section 221. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-7: 12 seats labeled 1-12,"wider, padded seats; Terrace Club Lounge access with full-service bar and TVs; premium concessions (Edgar's Cantina, pasta bistro, seafood bar). Rows TB1-TB4 are Terrace Club Tables (semi-private, seats four) and are fully covered seating. Less crowded concourse. Obstructed views, sun/shade, accessible/wheelchair rows rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
221,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level""; ""second level at T-Mobile Park, wrapping around both baselines",3,toward first base / right field,"1-7, TB1-TB4",TB4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row TB4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 220, with seat numbers counting up toward the edge facing section 222. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","Rows 1-7: ""12 seats labeled 1-12""","access to Terrace Club Lounge with bar and TVs; ""Wider, padded seats compared to standard options""; premium concessions access. Rows TB1-TB4 are Terrace Club Tables (group seating for four) and are ""Fully covered"". ""Less crowded concourse compared to lower levels"". Obstructed views, sun/shade, accessible/wheelchair rows rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
222,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level""; ""second level at T-Mobile Park, wrapping around both baselines",2,toward first base / right field,"1-7, TB1-TB4",TB4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row TB4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 221, with seat numbers counting up toward the edge facing section 223. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","Rows 1-7: ""12 seats labeled 1-12""","wider, padded seats; Terrace Club Lounge access with bar and TVs; premium concession options including Edgar's Cantina, pasta bistro, seafood bar. Terrace Club Tables (rows TB1-TB4): fully covered seating, group-friendly setup. Obstructed views, sun/shade specifics for 222, accessible/wheelchair rows rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
223,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level"" on the second level; ""first base side",1,toward first base / right field,"1-7, TB1-11A, 12"")",12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 222, with seat numbers counting up toward the edge facing section 224. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-7: 12 seats (labeled 1-12); Row 12: 10 seats (labeled 1-10),"wheelchair seating available behind Row 11A. access to Terrace Club Lounge, full-service bar, premium food options. Terrace Club Tables (Rows TB1-TB4): fully covered seating; group-friendly setup. none noted; fan review says ""Great views all around, no obstructions"". Shade coverage noted on page for nearby sections 233-241 but NOT stated for 223. rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
224,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level""; ""second level at T-Mobile Park, wrapping around both baselines",0,behind home plate,"1-7, LG1-LG4",LG4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row LG4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 223, with seat numbers counting up toward the edge facing section 226. This section is behind home plate, so seat 1 is on its first-base side.",Rows 1-7: 12 seats labeled 1-12,"wider, padded seats; Terrace Club Lounge access with bar and TVs; food options include Edgar's Cantina, pasta bistro, seafood bar. Loge boxes feature couch-style seating, countertop space, personal TV monitors. Obstructed views, sun/shade, roof coverage, accessible/wheelchair rows rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
226,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level""; ""located on the second level at T-Mobile Park, wrapping around both baselines",0,behind home plate,"1-7, LG1-LG4",LG4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row LG4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 224, with seat numbers counting up toward the edge facing section 227. This section is behind home plate, so seat 1 is on its first-base side.",Rows 1-4: 12 seats (labeled 1-12); Rows 5-7: 14 seats (labeled 1-14); Loge box row seat counts UNKNOWN,"wider, padded seats; Terrace Club Lounge access with bar and TVs; premium food/beverage options. Infield views emphasized. Sun/shade, obstructed views, roof coverage, wheelchair accessibility rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
227,Terrace Club (200s),Terrace Club,"Elevated position above the 100 level; second level at T-Mobile Park, wrapping around both baselines",0,behind home plate,"1-7, LG1-LG2, 12-11A, 11A-12",12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 226, with seat numbers counting up toward the edge facing section 233. This section is behind home plate, so seat 1 is on its first-base side.",Row 1: 8 seats; Row 2: 10 seats; Row 3: 13 seats; Row 4: 14 seats; Rows 5-6: 15 seats each; Row 7: 16 seats,"access to Terrace Club Lounge with bar, TVs, exclusive concessions; wider, padded seats compared to standard options. Wheelchair seating is available behind Row LG2. 'Shady even on a sunny evening'. Reviewer states 'No obstructions'. Cited as one of the closest Terrace Club seats to home plate (Sections 227 and 233). Roof coverage Row label list as stated by source is internally inconsistent ('1-7, LG1-LG2, 12-11A, 11A-12') and is recorded .","HIGH - zone, rows, location and seat direction stated by the source"
233,Terrace Club (200s),Terrace Club,Second-level infield & baseline seating; Elevated position above the 100 level,0,behind home plate,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 227, with seat numbers counting up toward the edge facing section 234. This section is behind home plate, so seat 1 is on its first-base side.",Row 1: 8 seats (7-14); Row 2: 10 seats (5-14); Row 3: 13 seats (2-14); Row 4: 14 seats (1-14); Rows 5-6: 15 seats each (1-15); Rows 7-12: 16 seats each (1-16); Row 13: 15 seats (1-15),"access to Terrace Club Lounge with bar, TVs and exclusive concession options; wider, padded seating versus standard. 'Sections 233-241: Excellent views of the main videoboard and some of the best shade in the stadium'. Cited as one of the closest Terrace Club seats to home plate (Sections 227 and 233). Obstructed views Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
234,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,0,behind home plate,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 233, with seat numbers counting up toward the edge facing section 236. This section is behind home plate, so seat 1 is on its first-base side.",Rows 1-3: 13 seats (labeled 1-13); Rows 4-12: 14 seats (labeled 1-14),"wider, padded seats; access to Terrace Club Lounge with full-service bar; exclusive concession options including Edgar's Cantina, pasta bistro and seafood bar. 'Sections 233-241: Excellent views of the main videoboard and some of the best shade in the stadium'. Obstructed views Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
236,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,0,behind home plate,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 234, with seat numbers counting up toward the edge facing section 237. This section is behind home plate, so seat 1 is on its first-base side.",Rows 1-12 have 12 seats labeled 1-12,"wider, padded seats; access to Terrace Club Lounge described as 'Indoor lounge with televisions and seating areas' with 'Full-service bar'; exclusive concession access. Fan review mentions 'Under cover'. Obstructed views Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
237,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,1,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 236, with seat numbers counting up toward the edge facing section 238. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-10: 12 seats (labeled 1-12); Rows 11-12: 10 seats (labeled 1-10),"access to Terrace Club Lounge with bar and TVs; 'Access to exclusive concession options'; wider, padded seating. Described as 'Top Pick for Great Views of the Field'. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
238,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,2,toward third base / left field,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 237, with seat numbers counting up toward the edge facing section 239. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-11: 12 seats (labeled 1-12); Row 12: 8 seats (labeled 1-8),"wider, padded seats; access to Terrace Club Lounge with bar and TVs; 'Access to exclusive concession options'. Row 13 has obstructed sightline to the main scoreboard due to hanging TVs; Seat 7 in Row 13 has view obstruction down the left-field line. Roof coverage Sun/shade Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
239,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,3,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 238, with seat numbers counting up toward the edge facing section 240. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-10: 12 seats labeled 1-12; Rows 11-12: 10 seats labeled 1-10,'Exclusive Club Access: Entry to the Terrace Club Lounge with bar and TVs'; 'Access to some of the best concessions in the ballpark'. 'Sections 233-241: Excellent views of the main videoboard and some of the best shade in the stadium'. Obstructed views Roof coverage Accessible/wheelchair rows,"HIGH - zone, rows, location and seat direction stated by the source"
240,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,4,toward third base / left field,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 239, with seat numbers counting up toward the edge facing section 241. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-11: 12 seats labeled 1-12; Row 12: 8 seats labeled 1-8,"'Wider, padded seats compared to standard options'; 'Entry to the Terrace Club Lounge with bar and TVs'; 'Access to some of the best concessions in the ballpark'. 'Sections 233-241: Excellent views of the main videoboard and some of the best shade in the stadium'. Obstructed views Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
241,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,5,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 240, with seat numbers counting up toward the edge facing section 242. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-10: 12 seats (labeled 1-12); Rows 11-12: 10 seats (labeled 1-10),"wider, padded seats; access to Terrace Club Lounge with 'bar and TVs'; 'Access to exclusive concession options'; 'Less crowded concourse compared to lower levels'. 'Excellent views of the main videoboard and some of the best shade in the stadium' (Sections 233-241). Obstructed views Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
242,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,6,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 241, with seat numbers counting up toward the edge facing section 243. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",12 seats labeled 1-12,"'Premium Seating Comfort: Wider, padded seats'; 'Exclusive Club Access: Entry to the Terrace Club Lounge with bar and TVs'; 'Top Food Options: Access to some of the best concessions'. 'Sections 233-241: Excellent views of the main videoboard and some of the best shade in the stadium'. Obstructed views Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
243,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,7,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 242, with seat numbers counting up toward the edge facing section 244. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",12 seats labeled 1-12,"access to Terrace Club Lounge with bar, TVs and exclusive concessions; 'Wider, padded seats compared to standard options'. Page notes 'No Home Plate Sections: Closest seats to home plate are Sections 227 and 233'. 'Sections 233-241: Excellent views of the main videoboard and some of the best shade in the stadium'. Obstructed views Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
244,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,8,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 243, with seat numbers counting up toward the edge facing section 245. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",12 seats labeled 1-12,"wider, padded seats; Terrace Club Lounge access with bar and TVs; exclusive concession options including Edgar's Cantina, pasta bistro and seafood bar. Page notes 'No Home Plate Sections: Closest seats to home plate are Sections 227 and 233'. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
245,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,9,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 244, with seat numbers counting up toward the edge facing section 246. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-11: 12 seats labeled 1-12; Row 12: 10 seats labeled 1-10,"access to Terrace Club Lounge described as 'Indoor lounge with televisions and seating areas' with 'Full-service bar' and 'exclusive concession options'; 'Wider, padded seating'. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
246,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,10,toward third base / left field,"1-11, 11A",11A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 11A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 245, with seat numbers counting up toward the edge facing section 247. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-2: 12 seats; Rows 3-5: 13 seats; Rows 6-8: 14 seats; Rows 9-10: 15 seats; Row 11: 14 seats,"'Wider, padded seats compared to standard options'; 'Exclusive Club Access: Entry to the Terrace Club Lounge with bar and TVs'; access to exclusive concession options. 'Wheelchair seating is available behind Row 11'. Sun/shade Roof coverage Obstructed views","HIGH - zone, rows, location and seat direction stated by the source"
247,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,11,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 246, with seat numbers counting up toward the edge facing section 248. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 14 seats; Row 4: 15 seats; Rows 5-9: 16 seats; Row 10: 17 seats; Rows 11-12: 15 seats,"access to Terrace Club Lounge with bar and TVs; wider, padded seats; exclusive concession options including Edgar's Cantina, pasta bistro and seafood bar. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
248,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,12,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 247, with seat numbers counting up toward the edge facing section 249. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",12 seats labeled 1-12,"'Wider, padded seats compared to standard options'; 'Exclusive Club Access: Entry to the Terrace Club Lounge with bar and TVs'; 'Access to some of the best concessions in the ballpark'. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
249,Terrace Club (200s),Terrace Club,Elevated position above the 100 level,13,toward third base / left field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 248, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-11: 6 seats labeled 1-6; Row 12: 5 seats labeled 1-5,"'Wider, padded seats compared to standard options'; access to 'Terrace Club Lounge with bar and TVs'; 'Access to exclusive concession options'. Page notes 'Closest seats to home plate are Sections 227 and 233'. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
306,View Level (300s),View Level,Behind/Side Stage (most shows); part of upper deck sections 306-347,19,toward first base / right field,"1-4, 5A, 9-25",5A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5A.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 307. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-4: 12 seats (labeled 1-12); Row 6: 9 seats (labeled 1-9); Rows 7-23: 12 seats (labeled 1-12); Row 24: 11 seats (labeled 1-11); Row 25: 12 seats (labeled 1-12),"'wheelchair seating betweeen Rows 5A and 9' (source spelling). 'Well protected by the retractable roof, even when open'. 'Section 306 May Have a Limited View' - 'behind the stage or to the side of the stage for most concerts'. Club amenities Sun/shade Source's seats-per-row table references Rows 6-8, which are not in the stated row label list; both recorded as stated.","HIGH - zone, rows, location and seat direction stated by the source"
307,View Level (300s),View Level,Behind/Side Stage (most shows),18,toward first base / right field,1-25,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 306, with seat numbers counting up toward the edge facing section 308. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-5: 22 seats (1-22); Rows 6-7: 18 seats (1-18); Row 8: 17 seats (1-17); Rows 9-23: 22 seats (1-22); Row 24: 20 seats (1-20); Row 25: 23 seats (1-23),"'For Concerts, Section 307 May Have a Limited View' - 'behind the stage or to the side of the stage for most concerts. This may restrict or limit your view'. Club amenities Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
308,View Level (300s),View Level,Behind/Side Stage (most shows),17,toward first base / right field,"1-4, 5A, 9-25",5A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 307, with seat numbers counting up toward the edge facing section 309. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-4: 24 seats (labeled 1-24); Row 6: 17 seats (labeled 1-17); Rows 7-23: 24 seats (labeled 1-24); Row 24: 22 seats (labeled 1-22); Row 25: 25 seats (labeled 1-25),"'There is wheelchair seating between Rows 5A and 9'. '308 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.' Club amenities Sun/shade Roof coverage Source's seats-per-row table references Rows 6-8, which are not in the stated row label list; both recorded as stated.","HIGH - zone, rows, location and seat direction stated by the source"
309,View Level (300s),View Level,"Located on the upper deck for budget-friendly Mariners tickets""; listed under ""Outfield Sections (306-310)"" described as ""Farthest seats from home plate",16,toward first base / right field,1-25,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 308, with seat numbers counting up toward the edge facing section 310. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-5: 26 seats; Rows 6-7: 20 seats; Row 8: 19 seats; Rows 9-23: 24 seats; Row 24: 22 seats; Row 25: 26 seats,"""Section 309 May Have a Limited View"" - ""behind the stage or to the side"". ""Steep Upper Rows: Rows 15+ require longer walks and steeper climbs"". ""Well protected by the retractable roof, even when open"".","HIGH - zone, rows, location and seat direction stated by the source"
