section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
417,Mezzanine and View Level Box (400s),Mezzanine,Located along the third base side of the ballpark on the upper seating level,5,toward third base / left field,"A-R"")",R,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row R.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 418, with seat numbers counting up toward the edge facing section 416. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rateyourseats.com section 417 page. ""Rows Q and above are under cover"". Significant sun exposure during day games. Page recommends rows N-R for convenience and rows C-H for views of the field; says it offers closer views than upper-level seats on the first base side. Obstructed view and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
418,Mezzanine and View Level Box (400s),Mezzanine,Located along the third base side of the ballpark on the upper seating level,4,toward third base / left field,"A-R"")",R,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row R.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 419, with seat numbers counting up toward the edge facing section 417. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rateyourseats.com section 418 page. ""Rows Q and above are under cover"". Significant sun exposure during day games. Page recommends rows C-H for optimal field views and says it offers closer views than certain upper-level sections on the first base side. Obstructed view and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
419,Mezzanine and View Level Box (400s),Mezzanine,Located along the third base side of the ballpark on the upper seating level,3,toward third base / left field,"A-R"")",R,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row R.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 420, with seat numbers counting up toward the edge facing section 418. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rateyourseats.com section 419 page. ""Rows Q & Above - Covered"". Significant sun exposure during day games. Page says it offers closer views to the field than comparable upper-level sections and among the best views near home plate of the mezzanine sections. Obstructed view and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
420,Mezzanine and View Level Box (400s),View Level Box Sections,Sections 420–437 sit closer to the field and contain only six rows per section,2,toward third base / left field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 421, with seat numbers counting up toward the edge facing section 419. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rateyourseats.com section 420 page. Described as among the closest View Level seats to the field; only six rows makes access easier than the larger 500 Level sections. Obstructed view, sun/shade, steepness and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
421,Mezzanine and View Level Box (400s),View Level Box Sections,Sections 420–437 sit closer to the field and contain only six rows per section,1,toward third base / left field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 422, with seat numbers counting up toward the edge facing section 420. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rateyourseats.com section 421 page. ""Each section features just six rows of seating, making them much easier to access than the larger 500 Level sections"". Coverage sentences on the page refer to other levels: ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above."" Obstructed view, steepness and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
422,Mezzanine and View Level Box (400s),View Level Box Sections,"View Level Box Sections (400 Level): Sections 420–437, which sit slightly lower and closer to the field.",0,behind home plate,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 423, with seat numbers counting up toward the edge facing section 421. This section is behind home plate, so seat 1 is on its first-base side.",not published,"rateyourseats.com section 422 page. Page describes a desirable view behind home plate for baseball and a head-on view for end-stage concerts. Only shade sentence on the page refers to a different level: ""Shade in Upper Rows: Some overhead coverage can be found in the last few rows of the 500 Level sections."" Obstructed view, steepness and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
423,Mezzanine and View Level Box (400s),View Level Box Sections,"Sections 420–437 sit closer to the field""; page labels the view ""Home Plate View"" and ""Head-on View (most shows)",0,behind home plate,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 424, with seat numbers counting up toward the edge facing section 422. This section is behind home plate, so seat 1 is on its first-base side.",not published,"rateyourseats.com section 423 page. Six rows per section, smaller than the 500 Level sections. ""Entry tunnels for these sections are located at the front of the sections"". Obstructed view, sun/shade, steepness and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
424,Mezzanine and View Level Box (400s),View Level Box Sections,"Page says these sections ""sit closer to the field"" on the View Level, in the home plate area",0,behind home plate,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 425, with seat numbers counting up toward the edge facing section 423. This section is behind home plate, so seat 1 is on its first-base side.",not published,"rateyourseats.com section 424 page. Head-on / home plate perspective; only six rows per section, easier to access than the larger View Level sections. Obstructed view, sun/shade, steepness and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
425,Mezzanine and View Level Box (400s),View Level Box Sections,Sections 420–437 are referred to as the View Level Box sections and are the closest seats to the field on the View Level.,0,behind home plate,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 426, with seat numbers counting up toward the edge facing section 424. This section is behind home plate, so seat 1 is on its first-base side.",not published,"rateyourseats.com section 425 page. ""Each section features just six rows of seating, making them much easier to access than the larger 500 Level sections."" Page labels the view ""Home Plate View"".","HIGH - zone, rows, location and seat direction stated by the source"
426,Mezzanine and View Level Box (400s),View Level Box Sections,Sections 420–437 sit closer to the field and contain only six rows per section,0,behind home plate,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 427, with seat numbers counting up toward the edge facing section 425. This section is behind home plate, so seat 1 is on its first-base side.",not published,rateyourseats.com section 426 page. Page describes a desirable head-on view from behind home plate for baseball and a head-on view for end-stage concerts; six rows make access easier than the larger 500 Level sections.,"HIGH - zone, rows, location and seat direction stated by the source"
427,Mezzanine and View Level Box (400s),View Level Box Sections,Sections 420–437 are referred to as the View Level Box sections and are the closest seats to the field on the View Level.,1,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 428, with seat numbers counting up toward the edge facing section 426. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats.com section 427 page. ""each section features just six rows of seating"".","HIGH - zone, rows, location and seat direction stated by the source"
428,Mezzanine and View Level Box (400s),View Level Box Sections,"View Level Box Sections (400 Level): Sections 420–437, which sit slightly lower and closer to the field.",2,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 429, with seat numbers counting up toward the edge facing section 427. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats.com section 428 page. ""Afternoon Shade in Select Rows"" — ""Rows F and above are shaded during most late afternoon games"". ""Some overhead coverage can be found in the final few rows of the View Level sections"". Obstructed view, steepness and wheelchair/accessible rows not stated.","HIGH - zone, rows, location and seat direction stated by the source"
429,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field.""",3,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 430, with seat numbers counting up toward the edge facing section 428. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). //www.rateyourseats.com/great-american-ball-park/seating/sections/429","HIGH - zone, rows, location and seat direction stated by the source"
430,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field."" ""Sections 420-437 are referred to as the View Level Box sections and are the closest seats to the field on the View Level.""",4,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 431, with seat numbers counting up toward the edge facing section 429. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). //www.rateyourseats.com/great-american-ball-park/seating/sections/430","HIGH - zone, rows, location and seat direction stated by the source"
431,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field.""",5,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 432, with seat numbers counting up toward the edge facing section 430. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). //www.rateyourseats.com/great-american-ball-park/seating/sections/431","HIGH - zone, rows, location and seat direction stated by the source"
432,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field."" ""Sections 420-432 tend to offer the best views thanks to their location along the infield.""",6,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 433, with seat numbers counting up toward the edge facing section 431. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). //www.rateyourseats.com/great-american-ball-park/seating/sections/432","HIGH - zone, rows, location and seat direction stated by the source"
433,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field.""",7,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 434, with seat numbers counting up toward the edge facing section 432. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). //www.rateyourseats.com/great-american-ball-park/seating/sections/433","HIGH - zone, rows, location and seat direction stated by the source"
434,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field.""",8,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 435, with seat numbers counting up toward the edge facing section 433. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). //www.rateyourseats.com/great-american-ball-park/seating/sections/434","HIGH - zone, rows, location and seat direction stated by the source"
435,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field.""",9,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 436, with seat numbers counting up toward the edge facing section 434. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). ""It was difficult to see the left field corner because the seats on the lower level were blocking my view"". ""Section 435 is very small with only 5 total rows"" (this conflicts with the stated row labels A-F; both statements recorded as-is, neither reconciled). //www.rateyourseats.com/great-american-ball-park/seating/sections/435","HIGH - zone, rows, location and seat direction stated by the source"
436,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field."" ""Sections 420-437 are referred to as the View Level Box sections and are the closest seats to the field on the View Level.""",10,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 437, with seat numbers counting up toward the edge facing section 435. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). //www.rateyourseats.com/great-american-ball-park/seating/sections/436","HIGH - zone, rows, location and seat direction stated by the source"
437,Mezzanine and View Level Box (400s),View Level Box,"""View Level Box Sections (400 Level): Sections 420-437, which sit slightly lower and closer to the field.""",11,toward first base / right field,"A-F"")",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 436. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows D and above are shaded during most late afternoon games"" (page label: ""Afternoon Shade in Select Rows""). ""each section features just six rows of seating, making them much easier to access"". //www.rateyourseats.com/great-american-ball-park/seating/sections/437","HIGH - zone, rows, location and seat direction stated by the source"
509,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",12,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 510, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/509","HIGH - zone, rows, location and seat direction stated by the source"
510,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",11,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 511, with seat numbers counting up toward the edge facing section 509. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/510","HIGH - zone, rows, location and seat direction stated by the source"
511,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",10,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 512, with seat numbers counting up toward the edge facing section 510. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". Page also recommends ""Rows A-E for outstanding convenience"". //www.rateyourseats.com/great-american-ball-park/seating/sections/511","HIGH - zone, rows, location and seat direction stated by the source"
512,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",9,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 513, with seat numbers counting up toward the edge facing section 511. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/512","HIGH - zone, rows, location and seat direction stated by the source"
513,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",8,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 514, with seat numbers counting up toward the edge facing section 512. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/513","HIGH - zone, rows, location and seat direction stated by the source"
514,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",7,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 515, with seat numbers counting up toward the edge facing section 513. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/514","HIGH - zone, rows, location and seat direction stated by the source"
515,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",6,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 516, with seat numbers counting up toward the edge facing section 514. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/515","HIGH - zone, rows, location and seat direction stated by the source"
516,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",5,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 517, with seat numbers counting up toward the edge facing section 515. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/516","HIGH - zone, rows, location and seat direction stated by the source"
517,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",4,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 518, with seat numbers counting up toward the edge facing section 516. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/517","HIGH - zone, rows, location and seat direction stated by the source"
518,View Level (500s),View Level,"""Sections 509-519, located along the third base side, offer similar views of the field but require a slight head turn to see the videoboard located above left field."" (shared View Level blurb covering this section's number range; page does not give a section-specific location sentence.)",3,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 519, with seat numbers counting up toward the edge facing section 517. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L & Above - Covered"" / ""Rows L and above are under cover""; ""Some overhead coverage can be found in the final few rows of the View Level sections due to the stadium structure above"". //www.rateyourseats.com/great-american-ball-park/seating/sections/518","HIGH - zone, rows, location and seat direction stated by the source"
519,View Level (500s),View Level,"Sections 509–519, located along the third base side, offer similar views of the field""; part of ""Sections 509–537, which make up the majority of the upper deck.",2,toward third base / left field,"A-R"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 520, with seat numbers counting up toward the edge facing section 518. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows L and above are under cover"" (""Rows L & Above - Covered""). View Level is the highest seating tier of the stadium. not stated. not stated. not stated for this section (the steeper-aisle note on the site applies to the home plate and first base side sections).","HIGH - zone, rows, location and seat direction stated by the source"
520,View Level (500s),View Level,"""Sections 520–537, located behind home plate and along the first base side, offer the most centered views and a clear look at the videoboard.""; part of ""Sections 509–537, which make up the majority of the upper deck"" / ""the highest tier of the stadium"".",1,toward third base / left field,"A-V"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 521, with seat numbers counting up toward the edge facing section 519. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows O and above are under cover"" (""Rows O & Above - Covered""); ""Some overhead coverage can be found in the final few rows of the View Level sections"". ""The aisles in the home plate and first base side sections are steeper"". ""Entry tunnels for these sections are located at the front of the sections, meaning fans seated in higher rows will have a longer walk to the concourse"". not stated. not stated.","HIGH - zone, rows, location and seat direction stated by the source"
521,View Level (500s),View Level,"""Sections 520–537, located behind home plate and along the first base side, offer the most centered views and a clear look at the videoboard.""; part of ""Sections 509–537, which make up the majority of the upper deck"" / ""the highest tier of the stadium"".",0,behind home plate,"A-V"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 522, with seat numbers counting up toward the edge facing section 520. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows O and above are under cover"" (""Rows O & Above - Covered""); ""Some overhead coverage can be found in the final few rows of the View Level sections"". ""The aisles in the home plate and first base side sections are steeper"". ""Entry tunnels for these sections are located at the front of the sections, meaning fans seated in higher rows will have a longer walk to the concourse"". not stated. not stated.","HIGH - zone, rows, location and seat direction stated by the source"
522,View Level (500s),View Level,"""Sections 520–537, located behind home plate and along the first base side, offer the most centered views and a clear look at the videoboard.""; part of ""Sections 509–537, which make up the majority of the upper deck"" / ""the highest tier of the stadium"".",0,behind home plate,"A-V"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 523, with seat numbers counting up toward the edge facing section 521. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows O and above are under cover"" (""Rows O & Above - Covered""); ""Some overhead coverage can be found in the final few rows of the View Level sections"". ""The aisles in the home plate and first base side sections are steeper"". ""Entry tunnels for these sections are located at the front of the sections, meaning fans seated in higher rows will have a longer walk to the concourse"". not stated. not stated.","HIGH - zone, rows, location and seat direction stated by the source"
523,View Level (500s),View Level,"""Sections 520–537, located behind home plate and along the first base side, offer the most centered views and a clear look at the videoboard.""; part of ""Sections 509–537, which make up the majority of the upper deck"" / ""the highest tier of the stadium"".",0,behind home plate,"A-V"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 524, with seat numbers counting up toward the edge facing section 522. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows O and above are under cover"" (""Rows O & Above - Covered""); ""Some overhead coverage can be found in the final few rows of the View Level sections"". ""The aisles in the home plate and first base side sections are steeper"". ""Entry tunnels for these sections are located at the front of the sections, meaning fans seated in higher rows will have a longer walk to the concourse"". not stated. not stated.","HIGH - zone, rows, location and seat direction stated by the source"
524,View Level (500s),View Level,"""Sections 520–537, located behind home plate and along the first base side, offer the most centered views and a clear look at the videoboard.""; part of ""Sections 509–537, which make up the majority of the upper deck"" / ""the highest tier of the stadium"".",0,behind home plate,"A-V"")",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 525, with seat numbers counting up toward the edge facing section 523. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows O and above are under cover"" (""Rows O & Above - Covered""); ""Some overhead coverage can be found in the final few rows of the View Level sections"". ""The aisles in the home plate and first base side sections are steeper"". ""Entry tunnels for these sections are located at the front of the sections, meaning fans seated in higher rows will have a longer walk to the concourse"". not stated. not stated. ""For baseball games, desirable view from behind home plate"".","HIGH - zone, rows, location and seat direction stated by the source"
