section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
145,100 Level (101-150),not named by the source,"The only location text rendered for this section is the generic zone line ""The outfield at Tropicana Field is an inexpensive way to get close to the field."" A dedicated re-query confirmed the page does not say left field, right field or a base side for this section.",22,toward third base / left field,"T-Z, AA-XX","""Entrances to this section are located at Rows XX and W"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows XX and W"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 147, with seat numbers counting up toward the edge facing section 143. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Outstanding Convenience Rows S-Z""; row list ""Rows T-Z, AA-XX"". ""For baseball games, we recommend rows S-Z for outstanding convenience"" - recommends a Row S not present in this section's stated row labels (T onward). Fan review headers ""Sec 145 / Row W - Baseball"" (5 stars, AL Wild Card game, Oct 4, 2023) and ""Sec 145 / Row JJ - Baseball"" (5 stars, Yankees at Rays, Jul 9, 2026); no comment text was rendered for either.","MEDIUM - rows confirmed, ticket zone not named by the source"
146,100 Level (101-150),"Football)"" and ""Lower Level Outfield","""even numbered sections from 142-150 are located in Right Field"". Full zone sentence ""Odd numbered sections from 109-123 are located along the normal third base line and are close to the playing field level, while even numbered sections from 142-150 are located in Right Field and will sit higher up from the playing surface.""",22,toward first base / right field,"T-Z, AA-XX","""Entrances to this section are located at Rows W and XX"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows W and XX"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 144, with seat numbers counting up toward the edge facing section 148. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding ConvenienceRows S-Z"" . ""For baseball games, we recommend rows S-Z for outstanding convenience"" - recommends a Row S not present in this section's stated row labels (T onward). Fan review ""These seats were right field, 2nd row from the rail. It was where both outfielders took position right in front of us."" - this fan comment independently corroborates that 146 is a RIGHT FIELD section.","HIGH - zone, rows, location and seat direction stated by the source"
147,100 Level (101-150),Lower Level Outfield,"""The outfield at Tropicana Field is an inexpensive way to get close to the field. Though Tropicana Field is not a home run ballpark, the abundance of outfield seats means that fans are usually walking away with home runs rather than them falling in the bullpens. Sections 141-145 see a fair share of home run balls in the first ten rows, while Right Field home runs tend to land evenly among most rows in even sections 142-148."" However a fan review calls the seats ""Great seats in LF!"" - that is the only text on the page placing 147 in LEFT FIELD, and it is fan feedback, not an editorial statement.",23,toward third base / left field,"T-Z, AA-VV","""Entrances to this section are located at Rows VV and W"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows VV and W"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 149, with seat numbers counting up toward the edge facing section 145. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Partying and Socializing""; row list ""Rows T-Z, AA-VV"". ""For baseball games, we recommend these seats for partying and socializing"" - NOTE the recommendation type changes here from the ""Outstanding Convenience / rows S-Z"" wording used on 142-146 to ""Partying and Socializing"", and the same partying wording continues on 148, 149 and 150. Fan review ""Toronto Blue Jays at Tampa Bay Rays - Mar 28, 2024 - Great seats in LF! Sec 147 / Row U - Baseball"" (5 stars).","HIGH - zone, rows, location and seat direction stated by the source"
148,100 Level (101-150),Lower Level Outfield,"""Even numbered sections from 142-150 are located in Right Field and will sit higher up from the playing surface.""",23,toward first base / right field,"T-Z, AA-VV","""Entrances to this section are located at Rows W and VV"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows W and VV"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the edge facing section 150. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","There are 24 seats in this row [row T]... Rows W-Z and AA-BB have 18 seats each, while all other rows have 24 seats like in row T.","""Verified Feb 2026"". ""Top Pick for Partying and Socializing""; row list ""Rows T-Z, AA-VV"". ""For baseball games, we recommend these seats for partying and socializing"". ""row T is the row closest to the field"" - this confirms directly that the T start in outfield sections is the FRONT of the section, not a mid-section label, which matters because a reader used to lettered rows starting at A could assume rows A-S exist and are missing.","HIGH - zone, rows, location and seat direction stated by the source"
149,100 Level (101-150),not named by the source,"A dedicated re-query confirmed the page identifies Section 149 as part of ""Lower Level Outfield (Baseball)"" but ""does not specify whether it is on the left field or right field side."" Recorded as a gap rather than filled in.",24,toward third base / left field,"T-Z, AA-RR","""Entrances to this section are located at Rows RR and W"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows RR and W"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 147. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Partying and Socializing""; row list ""Rows T-Z, AA-RR"". ""For baseball games, we recommend these seats for partying and socializing"".","MEDIUM - rows confirmed, ticket zone not named by the source"
150,100 Level (101-150),not named by the source,"""even numbered sections from 142-150 are located in Right Field"" and ""Seats beyond the right field wall will also be very close to to the featured Tropicana Field aquarium"" .",24,toward first base / right field,"T-Z, AA-RR","""Entrances to this section are located at Rows W and RR"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows W and RR"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 148, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Verified Feb 2026"". ""Top Pick for Partying and Socializing"". ""For baseball games, we recommend these seats for partying and socializing"". OBSTRUCTION - THE ONLY ONE FOUND ANYWHERE IN THIS BATCH fan review, headlined ""Obstructed view of home plate."": ""Row U is the second row in this section. Seat 1 is on the left as you look towards home plate. A horizontal safety bar that sits a foot or two above the rail blocks your view if your 5'8\""."" . Ray tank ""seat 9 is directly next to the ray tank in rows W-Z and AA-BB, while seat 12 is next to the tank in all other rows.""""","MEDIUM - rows confirmed, ticket zone not named by the source"
203,200 Level (203-224),Press Level,"""Home Plate View"". ""Sections 203-224 provide a higher vantage point for seeing the full field"" and ""odd numbered sections 203-209 closer to 3rd base"".",0,behind home plate,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 205, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Home Plate View""; row list ""Rows A-H"". ""For baseball games, desirable view from behind home plate"". *** CONTRADICTION WITHIN THIS PAGE, AND IT REPEATS ON EVERY 200-LEVEL PAGE IN THIS BATCH: *** the Press Level zone paragraph says ""Most sections are relatively small, with just 7 rows labeled A-G, and Row A closest to the field"", but this section's own row line says ""Rows in Section 203 are labeled A-H"" - eight rows, A through H, and the entrance is stated at Row H, a row the zone paragraph says does not exist. section 208's own answer counts seats only ""in Rows A through C"" and ""Rows D through G"", and section 210's answer counts only ""rows A through G"", neither mentioning H. Football zone name on this tier is ""Middle Level Corner (Football)"".","HIGH - zone, rows, location and seat direction stated by the source"
204,200 Level (203-224),not named by the source,"""Middle level corner seating is located on the second tier up from the playing surface and behind home pate."" .",0,behind home plate,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 206. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Home Plate View""; row list ""Rows A-H"". ""For baseball games, desirable view from behind home plate"". Tier note ""200 level seating features fewer rows per section making for quick and easy access to and from the seats."" the Press Level zone paragraph says ""just 7 rows labeled A-G"" while this section's row line says A-H and the entrance is at Row H. Note the typo ""home pate"" is reproduced ; it recurs on 205, 206, 207, 208 and 209.","MEDIUM - rows confirmed, ticket zone not named by the source"
205,200 Level (203-224),"Tier zone: ""Press Level"" / ""Middle Level Corner","""Middle level corner seating is located on the second tier up from the playing surface and behind home pate."" .",1,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 207, with seat numbers counting up toward the edge facing section 203. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Home Plate View""; row list ""Rows A-H"". ""For baseball games, desirable view from behind home plate"". the 200-level ring is BROKEN behind home plate by the press box, so 203 and 204 are not adjacent to each other in the way consecutive numbers would normally be. SAME A-G VERSUS A-H CONFLICT as on 203 and 204.","HIGH - zone, rows, location and seat direction stated by the source"
206,200 Level (203-224),not named by the source,"""Home Plate View"". Tier location text ""Middle level corner seating is located on the second tier up from the playing surface and behind home pate."" . NO SENTENCE ON THIS PAGE NAMES A BASE SIDE FOR 206 SPECIFICALLY - the ""even numbered sections 204-210 closer to 1st base"" line that appears on 204, 205, 208 and 209 was not rendered on this page.",1,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 204, with seat numbers counting up toward the edge facing section 208. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Home Plate View"" and ""Rows A-H"". ""For baseball games, desirable view from behind home plate"". SAME A-G VERSUS A-H CONFLICT with the Press Level zone paragraph as on 203-205. This is the thinnest 200-level page in the batch.","MEDIUM - rows confirmed, ticket zone not named by the source"
207,200 Level (203-224),not named by the source,"Tier location text ""Middle level corner seating is located on the second tier up from the playing surface"". The ""odd numbered sections 203-209 closer to 3rd base"" line rendered on sibling pages 204, 205, 208 and 209 was not rendered here.",2,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 209, with seat numbers counting up toward the edge facing section 205. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""For baseball games, we recommend rows B-H for great views of the field"" - NOTE this differs from the ""desirable view from behind home plate"" note used on 203-206, and it explicitly recommends up to Row H, which reinforces that Row H exists despite the zone paragraph's ""just 7 rows labeled A-G"". Tier note ""200 level seating features fewer rows per section making for quick and easy access"". SAME A-G VERSUS A-H CONFLICT as on 203-206. Much of this page is generic Press Level tier content rather than 207-specific content.","MEDIUM - rows confirmed, ticket zone not named by the source"
208,200 Level (203-224),Press Level,"""Middle level corner seating is located on the second tier up from the playing surface and behind home pate."" . ""even numbered sections 204-210 closer to 1st base, and odd numbered sections 203-209 closer to 3rd base"".",2,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 206, with seat numbers counting up toward the edge facing section 210. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Section 208 is slightly smaller with 22 seats in Rows A through C, and 23 seats in Rows D through G.","""Verified Feb 2026"". So the A-G versus A-H conflict recorded on 203 is reproduced INSIDE this single page, between its row line and its own expert answer. Also note this section is described as ""slightly smaller"" than its neighbours, and its rows are unequal (22 in A-C, 23 in D-G) - so seats-per-row is NOT uniform on this tier.","HIGH - zone, rows, location and seat direction stated by the source"
209,200 Level (203-224),Press Level,"""Middle level corner seating is located on the second tier up from the playing surface and behind home pate."" . ""odd numbered sections 203-209 closer to 3rd base"". ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level, wrapping around the infield. Note 209 is the LAST of the ""203-209 closer to 3rd base"" corner run.""",3,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 211, with seat numbers counting up toward the edge facing section 207. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Outstanding Convenience Rows D-H"" and ""Top Pick for Great Views of the Field Rows B-H"". ""For baseball games, we recommend rows D-H for outstanding convenience"" and ""For baseball games, we recommend rows B-H for great views of the field"". Both recommendations run to Row H, again against the zone paragraph's ""just 7 rows labeled A-G"" - SAME A-G VERSUS A-H CONFLICT as on 203-208.","HIGH - zone, rows, location and seat direction stated by the source"
210,200 Level (203-224),2026 Review,"""Even-numbered sections: First base side (Rays side)"".",3,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 208, with seat numbers counting up toward the edge facing section 212. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""In section 210, there are 22 seats for rows A through G."" - but the SAME sentence pair then calls the last seat ""seat 24"" (see notes). Recorded verbatim, not reconciled.","""Verified Feb 2026"" (appears on both question-and-answer answers). *** INTERNAL CONTRADICTION INSIDE A SINGLE VERIFIED ANSWER - THE SHARPEST ANOMALY IN THIS BATCH: *** ""In section 210, there are 22 seats for rows A through G. The left-most seat when facing the field is seat 1 and the far right-most seat in each row is seat 24."" If seat 1 is the first seat and there are 22 seats, the last seat is 22, not 24. The stated COUNT (22) and the stated LAST SEAT NUMBER (24) cannot both be right unless seat numbers skip. Second contradiction, the standard one for this tier: the row line says ""Rows in Section 210 are labeled A-H"" and the entrance is at Row H, but the answer enumerates only ""rows A through G"" - SAME A-G VERSUS A-H CONFLICT as on 203-209.","HIGH - zone, rows, location and seat direction stated by the source"
211,200 Level (203-224),Middle Level Endzone,"""Section 211 is located between entry gate 5 (at the southwest corner of the ballpark) and gate 6 (at the northwest corner)."" ""Middle level endzone seating is located on the 200 level running along the 3rd baseline... NOTE this page names a DIFFERENT grouping from the 203-209 corner run: the odd side of this tier splits into 203-209 (corner, ""closer to 3rd base"") and 211-223 (endzone, ""along the 3rd baseline""), so 211 begins the second odd run.""",4,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 213, with seat numbers counting up toward the edge facing section 209. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"TEAM SIDE CONFIRMED BY FAN FEEDBACK ""No cow bells! - Great view of the field, on the visitors side. We were very pleased that we didn't have cow bells in our ears."" (Sec 211 / Row B - Baseball). Second fan review ""First row has a great view."" (Sec 211 / Row A - Baseball). ""The closest parking for these entrances will be just off 16th Street in Lots 1, 3, and 4 at the west side of Tropicana Field."" (""Verified Feb 2026"") - together with the gate 5 / gate 6 sentence this places 211 on the WEST side of the building. ""For baseball games, we recommend rows B-H for great views of the field"" - runs to Row H, again against the Press Level zone paragraph's ""just 7 rows labeled A-G""; SAME A-G VERSUS A-H CONFLICT.","HIGH - zone, rows, location and seat direction stated by the source"
212,200 Level (203-224),"Football)"" and ""Press Level",not stated by the source,4,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 210, with seat numbers counting up toward the edge facing section 214. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding ConvenienceRows D-H"" ; ""For baseball games, we recommend rows D-H for outstanding convenience"" - runs to Row H, against the Press Level zone paragraph's ""just 7 rows labeled A-G""; SAME A-G VERSUS A-H CONFLICT as on 203-211. ""Which seats are near suite 20 so my guests can see each other in the hallway?"" A: ""Suite 20 is down the first baseline, just behind sections 210 and 212. Sections 210 and 212 are located on the Press Level, which shares a concourse with suites like yours. To stay within close proximity of one another, your guests should look for tickets in even-numbered sections 204-224."" (""Verified Feb 2026"") - this locates the Webull suites BEHIND the 200-level seating on the first-base side and confirms the even run of this tier as 204-224.","MEDIUM - rows and zone confirmed, the source does not place this section"
213,200 Level (203-224),"Football)"" and ""Press Level","""Middle level endzone seating is located on the 200 level running along the 3rd baseline."" ""Odd-numbered sections: Third base side"".",5,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 215, with seat numbers counting up toward the edge facing section 211. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Great Views of the FieldRows B-H"" ; ""Rows A-H"". ""For baseball games, we recommend rows B-H for great views of the field"". No ""Verified"" stamp. Football zone name ""Middle Level Endzone (Football)"" appears alongside the baseball content.","HIGH - zone, rows, location and seat direction stated by the source"
214,200 Level (203-224),Press Level,"""Middle level seating is located in the 200 level of Tropicana field along the 1st base line."" ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level, wrapping around the infield."" ""Even-numbered sections: First base side (Rays side)"". Football text ""For football games, desirable view from near midfield"".",5,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 212, with seat numbers counting up toward the edge facing section 216. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Midfield View""; ""Rows A-H"". ""For football games, desirable view from near midfield"". ""These sections contain fewer than ten rows and are a great alternative to the last five rows of the 100 level."" - consistent with the A-H row list (8 rows). No ""Verified"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
215,200 Level (203-224),"Football)"" and ""Press Level","""Middle level endzone seating is located on the 200 level running along the 3rd baseline."" ""This location contains 7 odd numbered sections from 211-223.""",6,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 217, with seat numbers counting up toward the edge facing section 213. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Outstanding ConvenienceRows D-H"" ; ""Rows A-H"". ""For baseball games, we recommend rows D-H for outstanding convenience"". ""200 level sections have the smallest number of seating rows per section in the ballpark, making them a good option if you prefer convenient access between the seats and the concourse."" No ""Verified"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
216,200 Level (203-224),Press Level,"""Middle level seating is located in the 200 level of Tropicana field along the 1st base line."" (216 is EVEN; the page states the 1st base line placement for this middle-level location but prints no odd/even rule of its own. Football text ""For football games, desirable view from near midfield"".",6,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 214, with seat numbers counting up toward the edge facing section 218. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding ConvenienceRows D-H"" ; ""Midfield View""; ""Rows A-H"". ""For baseball games, we recommend rows D-H for outstanding convenience""; ""For football games, desirable view from near midfield"". ""(2026 Review)"" attached to the Press Level review only - not a ""Verified <month> <year>"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
217,200 Level (203-224),"Football)"" and ""Press Level","""Middle level endzone seating is located on the 200 level running along the 3rd baseline."" ""Odd-numbered sections: Third base side"".",7,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 219, with seat numbers counting up toward the edge facing section 215. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows A-H"". ""Elevated 200 Level Views: Sections 203-224 provide a higher vantage point for seeing the full field"". Fan feedback ""Good view. No chance of getting foul balls."" and ""COLD"". No ""Verified"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
218,200 Level (203-224),Press Level,"""Middle level seating is located in the 200 level of Tropicana field along the 1st base line."" ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level, wrapping around the infield."" (218 is EVEN; the page states the 1st base line placement but prints no odd/even rule of its own.",7,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 216, with seat numbers counting up toward the edge facing section 220. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding ConvenienceRows D-H"" ; ""Rows A-H"". ""For baseball games, we recommend rows D-H for outstanding convenience"". No ""Verified"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
219,200 Level (203-224),"Football)"" and ""Press Level","""Middle level endzone seating is located on the 200 level running along the 3rd baseline."" ""Odd-numbered sections: Third base side"". ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level"".",8,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 221, with seat numbers counting up toward the edge facing section 217. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows A-H"". ""(2026 Review)"" - not a ""Verified <month> <year>"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
220,200 Level (203-224),given as the expert-review category,"""Middle level seating is located in the 200 level of Tropicana field along the 1st base line."" (220 is EVEN; the page states the 1st base line placement but prints no odd/even rule of its own.",8,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 218, with seat numbers counting up toward the edge facing section 222. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows A-H"" - the only insight bullet on the page. No ""Verified"" stamp. This is one of the thinnest pages in the batch.","HIGH - zone, rows, location and seat direction stated by the source"
221,200 Level (203-224),"Football)"" and ""Press Level","""Middle level endzone seating is located on the 200 level running along the 3rd baseline."" ""Odd-numbered sections: Third base side"". ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level, wrapping around the infield.""",9,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 223, with seat numbers counting up toward the edge facing section 219. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows A-H"". No ""Verified"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
222,200 Level (203-224),Press Level,"""Middle level seating is located in the 200 level of Tropicana field along the 1st base line."" ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level, wrapping around the infield."" ""Even-numbered sections: First base side (Rays side)"" and ""Baseline Orientation: Even sections on the first base (Rays) side, odd sections on the third base side.""",9,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 220, with seat numbers counting up toward the edge facing section 224. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows A-H"". Note the zone text hedges with ""Typically"". ""No Club Perks: Unlike many ballparks, 200 level seats do not include club access or premium amenities."" and ""Best Value Views: Strong sightlines for the price, but avoid sections far down the lines for better angles."" ""(2026 Review)"" - not a ""Verified <month> <year>"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
223,200 Level (203-224),"Football)"" and ""Press Level","""Middle level endzone seating is located on the 200 level running along the 3rd baseline."" ""Odd-numbered sections: Third base side"". ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level, wrapping around the infield.""",10,toward third base / left field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 221. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows A-H"". ""(2026 Review)"" - not a ""Verified <month> <year>"" stamp. Section 215 zone text names the odd Press Level run as ""7 odd numbered sections from 211-223"", making 223 the last odd section of the tier.","HIGH - zone, rows, location and seat direction stated by the source"
224,200 Level (203-224),Press Level,"""Middle level seating is located in the 200 level of Tropicana field along the 1st base line."" ""Press Level seating at Tropicana Field is located in sections 203-224 on the 200 level, wrapping around the infield."" ""Even-numbered sections: First base side (Rays side)"".",10,toward first base / right field,A-H,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 222, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows A-H"". ""(2026 Review)"" - not a ""Verified <month> <year>"" stamp.","HIGH - zone, rows, location and seat direction stated by the source"
300,"300 Level and MaintenX SkyDeck (300-324, 341-355 odd)",not named by the source,not stated by the source,0,behind home plate,"A-Z, AA-DD",E,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row E.","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 302. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Top Pick for Great Views of the FieldRows E-J"" ; ""Home Plate View""; ""Rows A-Z, AA-DD"". ""For baseball games, we recommend rows E-J for great views of the field""; ""For baseball games, desirable view from behind home plate"". The ""Home Plate View"" insight and the ""desirable view from behind home plate"" note are the ONLY positional evidence on the page - there is no location sentence. No ""Verified"" stamp. it begins ""For most events, rows in Section 300 are labeled"", unlike the unhedged ""Rows in Section X are labeled"" form used on the 100 and 200 levels.","MEDIUM - rows confirmed, ticket zone not named by the source"
