section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
147,Lower Bowl (100s),Outfield Reserved,behind the right field wall running from the foul pole to right center field,27,toward third base / left field,A-M,B,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row B.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,traditional/individual stadium seats rather than bleacher-style benches. Site notes no other seating sections located in front. the location text is rateyourseats' generic 'Outfield Reserved' zone blurb applied to every section in the zone.,"HIGH - zone, rows, location and seat direction stated by the source"
201,Club Level (200s),200 Level,along the 1st base line,13,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 202. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats page states only rows, entrance row and seat-numbering direction; it gives no zone name or location. Zone and location taken from aviewfrommyseat, which places the section on the '200 Level' (a level that 'includes the Club, All You Can Eat, and the Upper Bleacher sections') and tags it 'along the 1st base line'. Obstructed views, seat type and bullpen/riverwalk: UNKNOWN. aviewfrommyseat: 'Good view of entire park but a bit far away from the action'; seats here 'can be in the shade during a day game'; some seats carry an 'All you can eat section' designation.","HIGH - zone, rows, location and seat direction stated by the source"
202,Club Level (200s),200 Level,along the 1st base line,12,toward first base / right field,A-B,B,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row B.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 201, with seat numbers counting up toward the edge facing section 203. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats page states only rows, entrance row and seat-numbering direction; it gives no zone name or location. Zone and location taken from aviewfrommyseat, which places the section on the '200 Level' (a level that 'includes the Club, All You Can Eat, and the Upper Bleacher sections') and tags it 'along the 1st base line'. Obstructed views, seat type and bullpen/riverwalk Only rows A-B are listed by rateyourseats. aviewfrommyseat tags rows in this section as 'is accessible' (wheelchair icon) but gives no row-level detail.","HIGH - zone, rows, location and seat direction stated by the source"
203,Club Level (200s),200 Level,along the 1st base line,11,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 202, with seat numbers counting up toward the edge facing section 204. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats page states only rows, entrance row and seat-numbering direction; it gives no zone name or location. Zone and location taken from aviewfrommyseat, which places the section on the '200 Level' (a level that 'includes the Club, All You Can Eat, and the Upper Bleacher sections') and tags it 'along the 1st base line'. Obstructed views, seat type and bullpen/riverwalk: UNKNOWN. rateyourseats badges this section 'Top Pick for Outstanding Convenience' (a site award label, not a ticket category). aviewfrommyseat tags seats as 'on the aisle'.","HIGH - zone, rows, location and seat direction stated by the source"
204,Club Level (200s),200 Level,along the 1st base line,10,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 203, with seat numbers counting up toward the edge facing section 205. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats page states only rows, entrance row and seat-numbering direction; it gives no zone name or location. Zone and location taken from aviewfrommyseat, which places the section on the '200 Level' (a level that 'includes the Club, All You Can Eat, and the Upper Bleacher sections') and tags it 'along the 1st base line'. Obstructed views, seat type and bullpen/riverwalk: UNKNOWN. rateyourseats badges this section 'Top Pick for Outstanding Convenience' (a site award label, not a ticket category). aviewfrommyseat tags seats as 'has awesome sound' and 'has extra leg room'.","HIGH - zone, rows, location and seat direction stated by the source"
205,Club Level (200s),200 Level,along the 1st base line,9,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 204, with seat numbers counting up toward the edge facing section 207. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats page states only rows, entrance row and seat-numbering direction; it gives no zone name or location. Zone and location taken from aviewfrommyseat, which places the section on the '200 Level' (a level that 'includes the Club, All You Can Eat, and the Upper Bleacher sections') and tags it 'along the 1st base line'. Obstructed views, seat type and bullpen/riverwalk: UNKNOWN. aviewfrommyseat lists this as part of the 'All You Can Eat Seats'; a user comment says 'pick lower number seats and the fall guard you see in this pic won't be in the way'.","HIGH - zone, rows, location and seat direction stated by the source"
207,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,8,toward first base / right field,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 205, with seat numbers counting up toward the edge facing section 208. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"padded seats, extra width, added legroom; climate-controlled concourse; upscale concessions and bars; club lounges. ""little overhead protection from the sun"". views of Pittsburgh skyline and bridges. One fan review reports being unable to see the batter from Row A without sitting upright. Page states sections have ""10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
208,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,7,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 207, with seat numbers counting up toward the edge facing section 209. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Padded, wider seats with added legroom; climate-controlled concourse behind seating; access to lounges (Gunner's Lounge, Keystone Corner, Club 3000); upscale concessions and bars. ""Little overhead protection from the sun"" during day games. views of Pittsburgh skyline and bridges beyond outfield. Page states each section has ""10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
209,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,6,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 208, with seat numbers counting up toward the edge facing section 210. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""padded seats, extra width, and added legroom""; climate-controlled concourse with upscale concessions and bars; access to Gunner's Lounge, Keystone Corner, and Club 3000. ""little overhead protection from the sun"". views of Pittsburgh skyline and bridges mentioned for infield sections. Page states ""no more than 10 rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
210,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,5,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 209, with seat numbers counting up toward the edge facing section 211. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows A-C: 20 seats; Row D: 13 seats; Rows E-H: 14 seats; Row J: 20 seats; Row K: 22 seats,"Padded seats with extra width and added legroom; climate-controlled concourse behind seats; access to club lounges (Wigle Reserve Club, City Of Champions Bourbon Club, Wigle Whiskey Club as listed on page). ""Little overhead protection from the sun, so seats can receive significant sunlight"". views of Pittsburgh skyline and bridges beyond outfield. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
211,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,4,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 210, with seat numbers counting up toward the edge facing section 212. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Padded seats, extra width, additional legroom; climate-controlled concourse behind seats; indoor club hallway with upscale concessions and bars; access to Gunner's Lounge, Keystone Corner, Club 3000. ""Little overhead protection from the sun, so seats can receive significant sunlight during day games"". views of videoboard and Pittsburgh skyline beyond outfield. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
212,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,3,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 211, with seat numbers counting up toward the edge facing section 213. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows A-C: 17 seats; Row D: 11 seats; Rows E-H: 13 seats; Row J: 17 seats; Row K: 21 seats,"Padded seats with extra width and added legroom; climate-controlled concourse behind seats; club lounges (Wigle Reserve Club, City Of Champions Bourbon Club, Wigle Whiskey Club as listed on page). ""There is little overhead protection from the sun, so seats can receive significant sunlight"". views of Pittsburgh skyline and bridges beyond outfield. Home plate view. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
213,Club Level (200s),Pittsburgh Baseball Club,"Located in Sections 207-228 at the front of the upper level""; ""sits directly behind home plate",2,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 212, with seat numbers counting up toward the edge facing section 214. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"access to Gunner's Lounge, Keystone Corner, Club 3000; padded seats, extra width, added legroom; climate-controlled concourse; upscale concessions and full-service bars. ""Little overhead protection from the sun, so seats can receive significant sunlight during day games"". ""Great views of the Pittsburgh skyline and bridges beyond the outfield"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
214,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,1,toward first base / right field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 213, with seat numbers counting up toward the edge facing section 216. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""padded seats, extra width, and added legroom""; ""Climate-Controlled Concourse""; access to ""Gunner's Lounge, Keystone Corner, and Club 3000"". ""little overhead protection from the sun, so seats can receive significant sunlight during day games"". ""great views of the videoboard and Pittsburgh skyline"". Page states sections have ""10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
216,Club Level (200s),Pittsburgh Baseball Club,The Pittsburgh Baseball Club Level spans Sections 207 through 228 and sits at the front of the upper seating tier at PNC Park.,0,behind home plate,A-B,B,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row B.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 214, with seat numbers counting up toward the edge facing section 217. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Gunner's Lounge, Keystone Corner, Club 3000. Home plate view with skyline visibility. ""there is little overhead protection from the sun"". Page states sections have ""10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
217,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,0,behind home plate,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 216, with seat numbers counting up toward the edge facing section 219. This section is behind home plate, so seat 1 is on its first-base side.",not published,"padded seats, extra width, added legroom, climate-controlled concourse, upscale concessions, bars, Gunner's Lounge, Keystone Corner, Club 3000. ""There is little overhead protection from the sun, so seats can receive significant sunlight during day games"". views of Pittsburgh skyline and bridges. Page states ""Each section features 10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
219,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,0,behind home plate,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 217, with seat numbers counting up toward the edge facing section 220. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Padded seats with extra width and added legroom; climate-controlled concourse behind seats; access to Gunner's Lounge, Keystone Corner, Club 3000. Home plate view with infield perspective. ""there is little overhead protection from the sun, so seats can receive significant sunlight during day games"". views of Pittsburgh skyline and bridges beyond outfield. Page states ""Each section features 10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
220,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,1,toward third base / left field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 219, with seat numbers counting up toward the edge facing section 221. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Padded seats, wider than standard with added legroom; climate-controlled concourse behind seating with upscale concessions and bars; club lounges: Gunner's Lounge, Keystone Corner, Club 3000. Home plate view (infield section). ""there is little overhead protection from the sun, so seats can receive significant sunlight during day games"". Page states ""Each section features 10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
221,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,2,toward third base / left field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 220, with seat numbers counting up toward the edge facing section 222. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"access to Gunner's Lounge, Keystone Corner, Club 3000; climate-controlled concourse with upscale concessions and bars; padded, wider seats with additional legroom. ""Little overhead protection from the sun, so seats can receive significant sunlight during day games"". views of Pittsburgh skyline and bridges available from infield sections. Page states sections have ""10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
222,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,3,toward third base / left field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 221, with seat numbers counting up toward the edge facing section 223. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"climate-controlled concourse, padded seats, extra width, added legroom, access to Gunner's Lounge, Keystone Corner, Club 3000, upscale concessions, full-service bars. ""There is little overhead protection from the sun, so seats can receive significant sunlight during day games"". views of Pittsburgh skyline and bridges beyond outfield mentioned for infield club sections. Page states ""Each section features 10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
223,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,4,toward third base / left field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 222, with seat numbers counting up toward the edge facing section 225. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Padded seats, wider than standard with added legroom; indoor climate-controlled concourse; access to club lounges (Wigle Reserve Club, City Of Champions Bourbon Club, Wigle Whiskey Club as listed on page). ""little overhead protection from the sun, so seats can receive significant sunlight during day games"". views of Pittsburgh skyline and bridges beyond outfield. Page states ""10 or fewer rows"" per section. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
225,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,5,toward third base / left field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 223, with seat numbers counting up toward the edge facing section 227. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Padded seats with extra width and added legroom; indoor climate-controlled concourse behind seats with upscale concessions and bars; access to multiple club lounges (Gunner's Lounge, Keystone Corner, Club 3000, Wigle Reserve Club, City Of Champions Bourbon Club, Wigle Whiskey Club). ""little overhead protection from the sun, so seats can receive significant sunlight during day games"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
227,Club Level (200s),Pittsburgh Baseball Club,Located in Sections 207-228 at the front of the upper level,6,toward third base / left field,A-K,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 225, with seat numbers counting up toward the edge facing section 228. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"climate-controlled concourse with upscale concessions, bars, Gunner's Lounge, Keystone Corner, Club 3000, Wigle Reserve Club, City Of Champions Bourbon Club, Wigle Whiskey Club; padded seats with extra width and added legroom; short sections for easy concourse access. ""Little overhead protection from the sun"" during day games. seats offer ""views of the Pittsburgh skyline and bridges beyond the outfield"". Page states sections feature ""10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
228,Club Level (200s),Pittsburgh Baseball Club,"""Located in Sections 207-228 at the front of the upper level"" (part of the club level)",7,toward third base / left field,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 227, with seat numbers counting up toward the edge facing section 235. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Padded seats, extra width, and added legroom; indoor climate-controlled concourse with upscale concessions and bars; access to club lounges: Gunner's Lounge, Keystone Corner, Club 3000. ""there is little overhead protection from the sun, so seats can receive significant sunlight"". infield sections (209-223) offer ""great views of the videoboard and Pittsburgh skyline"". Page states ""Each section features 10 or fewer rows"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
235,Club Level (200s),Bleacher Reserved,Bleacher Reserved seating is located directly behind the left field wall,8,toward third base / left field,A-R,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 228, with seat numbers counting up toward the edge facing section 236. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Bench-style seating with bench back support. ""Seats in the outfield are exposed to the sun for most of the day"". ""Views of the main scoreboard will require a full 180 degree turn""; ""235 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view"". ""This location is also where fans can get closest to the bullpens located just beside section 138"". rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
236,Club Level (200s),Bleacher Reserved,directly behind the left field wall,9,toward third base / left field,A-R,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 235, with seat numbers counting up toward the edge facing section 237. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Seats in the outfield are exposed to the sun for most of the day, so these sections are not recommended for fans that prefer to be in the shade."" ""Views of the main scoreboard will require a full 180 degree turn as it will be located just above in left center field"". Bleacher Reserved seating ""does offer a bench back support"". ""For Concerts, Section 236 May Have a Limited View"" (behind the stage or to the side). Steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
237,Club Level (200s),Bleacher Reserved,behind the left field wall,10,toward third base / left field,A-R,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 236, with seat numbers counting up toward the edge facing section 238. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Seats in the outfield are exposed to the sun for most of the day, so these sections are not recommended for fans that prefer to be in the shade"". ""Views of the main scoreboard will require a full 180 degree turn as it will be located just above in left center field"". Bench seating with back support; page notes proximity to bullpens near section 138. Steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
238,Club Level (200s),Bleacher Reserved,directly behind the left field wall,11,toward third base / left field,A-R,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 237, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Seats in the outfield are exposed to the sun for most of the day, so these sections are not recommended for fans that prefer to be in the shade."" ""Views of the main scoreboard will require a full 180 degree turn as it will be located just above in left center field"". Steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
301,Grandstand Level (300s),Grandstand Down the Line,"""Grandstand Down the Line"" - down the line (upper level); no more specific placement sentence stated",13,toward first base / right field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 302. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". Obstructed views, steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
302,Grandstand Level (300s),Grandstand Down the Line,"""Grandstand Down the Line"" - down the line (upper level); no more specific placement sentence stated",12,toward first base / right field,D-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 301, with seat numbers counting up toward the edge facing section 303. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". Obstructed views, steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
303,Grandstand Level (300s),Grandstand Down the Line,"""Grandstand Down the Line"" - down the line (upper level); no more specific placement sentence stated",11,toward first base / right field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 302, with seat numbers counting up toward the edge facing section 305. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". ""There is open space betweeen Rows D and H"". Obstructed views, steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
305,Grandstand Level (300s),Grandstand Down the Line,"""Grandstand Down the Line"" - down the line (upper level); no more specific placement sentence stated",10,toward first base / right field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 303, with seat numbers counting up toward the edge facing section 307. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". ""There is open space between Rows D and H"". Review language notes a ""less than ideal view to the field"" for Grandstand Down the Line seats; no formal obstructed-view designation stated. Steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
307,Grandstand Level (300s),Grandstand Down the Line,"""Grandstand Down the Line"" - down the line (upper level); no more specific placement sentence stated",9,toward first base / right field,A-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 305, with seat numbers counting up toward the edge facing section 308. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". Review language notes a ""less than ideal view to the field"" for Grandstand Down the Line seats generally; no formal obstructed-view designation stated. Steepness, skyline view and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
308,Grandstand Level (300s),Grandstand Down the Line,"""Grandstand sections down the line"" (upper level)",8,toward first base / right field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 307, with seat numbers counting up toward the edge facing section 309. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". fan review states ""Great view of field, river and skyline"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
309,Grandstand Level (300s),Grandstand Infield,not stated by the source,7,toward first base / right field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 308, with seat numbers counting up toward the edge facing section 310. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". ""good views to the impressive Pittsburgh skyline and bridges"". ""There is open space between Rows D and H"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","MEDIUM - rows and zone confirmed, the source does not place this section"
310,Grandstand Level (300s),Grandstand Infield,not stated by the source,6,toward first base / right field,D-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 309, with seat numbers counting up toward the edge facing section 311. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". review mentions ""good views to the impressive Pittsburgh skyline and bridges"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","MEDIUM - rows and zone confirmed, the source does not place this section"
