section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
307,Upper Box (300s),Upper Box Midfield,"""Upper Box Midfield: Sections 305-307 and 327-329""; Upper Box seats are at the front of the upper deck",8,toward third base / left field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 306, with seat numbers counting up toward the edge facing section 308. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 7 & Above - Covered"" / ""Rows 7 and above are under cover"". Obstruction, netting, dugout adjacency, wheelchair rows, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 307 page.","HIGH - zone, rows, location and seat direction stated by the source"
308,Upper Box (300s),Upper Box Infield,"Sitting in sections 308-314 and 319-327 is comparable to sitting on the club level at most other ballparks.""; Upper Box seats are ""at the front of the upper deck"" and provide ""outstanding elevated views",7,toward third base / left field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 307, with seat numbers counting up toward the edge facing section 309. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 7 & Above - Covered"" / ""Rows 7 and above are under cover"". only the general Upper Box mention that some rows are shorter to accommodate ADA areas; no specific row stated. Obstruction, netting, dugout adjacency, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 308 page.","HIGH - zone, rows, location and seat direction stated by the source"
309,Upper Box (300s),Upper Box Infield,Upper Box seats at Wrigley Field are all 300-numbered sections. These seats are at the front of the upper deck and provide outstanding elevated views.,6,toward third base / left field,"1-8, 9-10",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 308, with seat numbers counting up toward the edge facing section 310. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Wheelchair seating is available behind Row 8"". a fan review states ""Being in the first row you can see into the front of the Cubs dugout."" ""Rows 7 and above are under cover"". Obstruction, netting, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 309 page.","HIGH - zone, rows, location and seat direction stated by the source"
310,Upper Box (300s),Upper Box Infield,"Described as at the ""front of the upper deck"" providing ""outstanding elevated views""",5,toward third base / left field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 309, with seat numbers counting up toward the edge facing section 311. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 7 & Above - Covered"" / ""Rows 7 and above are under cover"". Page recommends the section for neighborhood views and Rows 6-10 for great views of the field. Obstruction, netting, dugout adjacency, wheelchair rows, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 310 page.","HIGH - zone, rows, location and seat direction stated by the source"
311,Upper Box (300s),Upper Box Infield,"Described as ""at the front of the upper deck""; no section-specific physical location wording stated",4,toward third base / left field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 310, with seat numbers counting up toward the edge facing section 312. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 7 & Above - Covered"" / ""Rows 7 and above are under cover"". only the general Upper Box note that some rows are ""slightly shorter to accommodate ADA areas""; no specific row stated. Obstruction, netting, dugout adjacency, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 311 page.","HIGH - zone, rows, location and seat direction stated by the source"
312,Upper Box (300s),Upper Box Infield,Upper Box Infield Seats Sitting in sections 308-314 and 319-327 is comparable to sitting on the club level at most other ballparks.,3,toward third base / left field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 311, with seat numbers counting up toward the edge facing section 313. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 7 & Above - Covered"" / ""Rows 7 and above are under cover"". Page recommends Rows 6-10 for great views of the field. Obstruction, netting, dugout adjacency, wheelchair rows, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 312 page.","HIGH - zone, rows, location and seat direction stated by the source"
313,Upper Box (300s),Upper Box Infield,Upper Box seats at Wrigley Field are all 300-numbered sections. These seats are at the front of the upper deck and provide outstanding elevated views.,2,toward third base / left field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 312, with seat numbers counting up toward the edge facing section 314. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 7 & Above - Covered"" / ""Rows 7 and above are under cover"". only a general mention that ADA areas exist in the upper deck; no specific row stated. Obstruction, netting, dugout adjacency, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 313 page.","HIGH - zone, rows, location and seat direction stated by the source"
314,Upper Box (300s),Upper Box Infield,"at the front of the upper deck""; ""Sitting in sections 308-314 and 319-327 is comparable to sitting on the club level",1,toward third base / left field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 313, with seat numbers counting up toward the edge facing section 315. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 7 & Above - Covered"" / ""Rows 7 and above are under cover""; page also notes ""Rows 7 or higher to be under cover as well"". only the general Upper Box note that some rows are ""slightly shorter to accommodate ADA areas""; no specific row stated. Obstruction, netting, dugout adjacency, seats-per-row and bench-vs-individual seating: not stated. rateyourseats.com section 314 page.","HIGH - zone, rows, location and seat direction stated by the source"
315,Upper Box (300s),Catalina Club,Directly behind and elevated above home plate,0,behind home plate,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 314, with seat numbers counting up toward the edge facing section 316. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Rows 5 & Above - Covered"" / ""Rows 5 and above are under cover"". ""Padded seats"" are noted as part of the Catalina Club premium experience. No obstructions mentioned. Netting, dugout adjacency, wheelchair rows and seats-per-row: not stated. rateyourseats.com section 315 page.","HIGH - zone, rows, location and seat direction stated by the source"
316,Upper Box (300s),Catalina Club,Sections 315-318 directly behind and elevated above home plate,0,behind home plate,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 315, with seat numbers counting up toward the edge facing section 317. This section is behind home plate, so seat 1 is on its third-base side.",not published,Premium all-inclusive club area with padded seats. Rows 5 and above are under cover. Protective netting behind home plate: fan review states the 'screen protecting the fans blocked every ball that came our way'.,"HIGH - zone, rows, location and seat direction stated by the source"
317,Upper Box (300s),Catalina Club,directly behind and elevated above home plate,0,behind home plate,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 316, with seat numbers counting up toward the edge facing section 318. This section is behind home plate, so seat 1 is on its third-base side.",not published,"Premium club area with padded seats. Rows 5 and above are under cover. 'No concerns about obstructed views or poles, just a clear view of the field, scoreboard and two videoboards'.","HIGH - zone, rows, location and seat direction stated by the source"
318,Upper Box (300s),Catalina Club,Sections 315-318 directly behind and elevated above home plate,0,behind home plate,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 317, with seat numbers counting up toward the edge facing section 319. This section is behind home plate, so seat 1 is on its third-base side.",not published,Premium all-inclusive club area with padded seats. Rows 5 and above are under cover.,"HIGH - zone, rows, location and seat direction stated by the source"
319,Upper Box (300s),Upper Box Infield,at the front of the upper deck and provide outstanding elevated views,1,toward first base / right field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 318, with seat numbers counting up toward the edge facing section 320. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows 5 & Above - Covered. No obstructions noted; described as having clear views. Zone-level note that rows vary in length with 'some being slightly shorter to accommodate ADA areas'. Recommended rows for baseball are 4-8. Fan review describes steps as steep. Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
320,Upper Box (300s),Upper Boxes,at the front of the upper deck and provide outstanding elevated views,2,toward first base / right field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 319, with seat numbers counting up toward the edge facing section 321. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows 7 & Above - Covered. Rows 6-10 recommended for convenience. No obstructions mentioned for this section. UNKNOWN (only a general zone reference to ADA areas in Upper Box sections). Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
321,Upper Box (300s),Upper Box Infield,at the front of the upper deck and provide outstanding elevated views,3,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 320, with seat numbers counting up toward the edge facing section 322. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Rows 7 & Above - Covered. No obstructions mentioned for this section. For concerts, views noted as clear with no ground-level distractions due to elevated seating. UNKNOWN (general zone note that ADA areas exist in upper boxes). Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
322,Upper Box (300s),Upper Boxes,Upper Box seats at Wrigley Field are all 300-numbered sections. These seats are at the front of the upper deck,4,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 321, with seat numbers counting up toward the edge facing section 323. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Rows 7 & Above - Covered ('Rows 7 and above are under cover'). UNKNOWN, only the zone-level note that rows vary with 'some being slightly shorter to accommodate ADA areas'. Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
323,Upper Box (300s),Upper Boxes,Sitting in sections 308-314 and 319-327 is comparable to sitting on the club level at most other ballparks.,5,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 322, with seat numbers counting up toward the edge facing section 324. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows 7 & Above - Covered. 'Fans can take comfort in clear views and shade during day games'. Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
324,Upper Box (300s),Upper Boxes,Seats at the front of the upper deck and provide outstanding elevated views,6,toward first base / right field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 323, with seat numbers counting up toward the edge facing section 326. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows 7 & Above - Covered; shade available during day games. No obstructions noted for this infield section. Zone-level note that some rows are shortened to accommodate ADA areas (specific rows not stated). Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
326,Upper Box (300s),Upper Boxes,Upper Box seats at Wrigley Field are all 300-numbered sections. These seats are at the front of the upper deck and provide outstanding elevated views.,7,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 324, with seat numbers counting up toward the edge facing section 327. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows 7 & Above - Covered; recommended rows 6-10 provide shade during day games. 'Sections 303-331 will be free of obstructions'. Zone-level note that rows vary with 'some being slightly shorter to accommodate ADA areas'. Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
327,Upper Box (300s),Upper Boxes,at the front of the upper deck and provide outstanding elevated views,8,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 326, with seat numbers counting up toward the edge facing section 328. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Rows 7 & Above - Covered; 'Fans can take comfort in clear views and shade during day games'. UNKNOWN, only the zone-level note that rows vary with 'some being slightly shorter to accommodate ADA areas'. Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
328,Upper Box (300s),Upper Box Midfield,Sections 305-307 and 327-329 comprise the Upper Box Midfield category,9,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 327, with seat numbers counting up toward the edge facing section 329. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows 7 and above are under cover. Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
329,Upper Box (300s),Upper Box Midfield,Upper Box seats at Wrigley Field are all 300-numbered sections. These seats are at the front of the upper deck and provide outstanding elevated views.,10,toward first base / right field,1-10,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 328, with seat numbers counting up toward the edge facing section 330. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows 7 and above are under cover. No obstructions noted for this section. UNKNOWN (ADA areas mentioned for Upper Box sections generally). Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
330,Upper Box (300s),Upper Box Outfield,Upper deck outfield; part of sections 303-331 which are 'free of obstructions and have a great view overlooking the field',11,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 329, with seat numbers counting up toward the edge facing section 331. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Rows 7 and above are under cover. No obstructions noted for this section; support posts not mentioned. Section sits closer to right outfield than home plate, with fan notes indicating a mild viewing-angle adjustment needed to see the batter. Netting not mentioned. UNKNOWN (ADA areas mentioned for upper box sections generally). Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
331,Upper Box (300s),Upper Box Outfield,Sections 303-304 and 330-331 constitute the Upper Box Outfield areas; part of the upper deck with 'close to 10 rows of seating',12,toward first base / right field,"1-8, 9-12",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 330, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Sections 303-331 will be free of obstructions and have a great view'. Rows 7 and above are under cover. 'Wheelchair seating is available behind Row 8'. Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
403,Upper Reserved (400s),Upper Reserved,sections 403-408 and 427-431 part of the Upper Reserved Outfield grouping,12,toward third base / left field,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 404. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'All Upper Reserved sections have poles that create obstructed views for fans in these seats.' The only unobstructed row is Row 1. 'The good thing about the poles is they support the roof overhead which provides outstanding shade and cover'. Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
404,Upper Reserved (400s),Upper Reserved,"sections 403-408 and 427-431 comprise the Upper Reserved Outfield tier, positioned above the Upper Boxes on the 300 level",11,toward third base / left field,1-9,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 403, with seat numbers counting up toward the edge facing section 405. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'All Upper Reserved sections have poles that create obstructed views for fans in these seats. Obstructions vary by seat'; 'The only unobstructed row is Row 1'. 'All seats in this section are under cover' and the poles 'support the roof overhead which provides outstanding shade and cover'. Seat type (bench vs individual),"HIGH - zone, rows, location and seat direction stated by the source"
405,Upper Reserved (400s),Upper Reserved,"Upper Reserved sections which includes all 400 sections labeled 403-431, positioned above the Upper Boxes on the 300 level",10,toward third base / left field,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 404, with seat numbers counting up toward the edge facing section 406. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'All Upper Reserved sections have poles that create obstructed views', with obstructions varying by seat; 'The only unobstructed row is Row 1'; poles 'support the roof overhead'. Covered Seats with 'outstanding shade and cover to keep fans protected'. Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
406,Upper Reserved (400s),Upper Reserved,"sits above the Upper Boxes on the 300 level, in the Upper Reserved Outfield grouping",9,toward third base / left field,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 405, with seat numbers counting up toward the edge facing section 407. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'All Upper Reserved sections have poles that create obstructed views for fans in these seats.' Row 1 is 'the only unobstructed row', but sits 'just above the upper level's walkway where fans passing by can be a distraction'. 'The good thing about the poles is they support the roof overhead which provides outstanding shade and cover to keep fans protected.' Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
407,Upper Reserved (400s),Upper Reserved Outfield,Upper Reserved Outfield grouping; site's Upper Reserved wording states 'seats here will have elevated views over the infield',8,toward third base / left field,1-9,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 406, with seat numbers counting up toward the edge facing section 408. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'All Upper Reserved sections have poles that create obstructed views', varying by seat; 'The only unobstructed row is Row 1'. 'All seats in this section are under cover' - poles 'support the roof overhead which provides outstanding shade'. Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
408,Upper Reserved (400s),Upper Reserved Outfield,"Upper Reserved Outfield grouping, described as less desirable than Upper Reserved Infield sections; site's Upper Reserved wording states 'seats here will have elevated views over the infield'",7,toward third base / left field,1-9,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 407, with seat numbers counting up toward the edge facing section 409. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'All Upper Reserved sections have poles that create obstructed views for fans in these seats. Obstructions vary by seat', with the exception 'The only unobstructed row is Row 1'. All seats are under cover; poles 'support the roof overhead which provides outstanding shade and cover'. Seat type (bench vs individual)","HIGH - zone, rows, location and seat direction stated by the source"
409,Upper Reserved (400s),Upper Reserved,"""The Upper Reserved Infield is sections 409-426. Like the name suggests, seats here will have elevated views over the infield."" Part of ""the Upper Reserved sections which includes all 400 sections labeled 403-431"", the highest seating tier at Wrigley Field.",6,toward third base / left field,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 408, with seat numbers counting up toward the edge facing section 410. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""All Upper Reserved sections have poles that create obstructed views for fans in these seats."" Obstructions vary by seat. ""The only unobstructed row is Row 1"", but ""these seats are just above the upper level's walkway where fans passing by can be a distraction."" ""All seats in this section are under cover""; ""The good thing about the poles is they support the roof overhead which provides outstanding shade and cover to keep fans protected."" Netting, dugout adjacency, wheelchair rows and bench-vs-individual seating rateyourseats.com/wrigley-field/seating/sections/409","HIGH - zone, rows, location and seat direction stated by the source"
410,Upper Reserved (400s),Upper Reserved,"The Upper Reserved Infield is sections 409-426"" - ""seats here will have elevated views over the infield.",5,toward third base / left field,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 409, with seat numbers counting up toward the edge facing section 411. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""All Upper Reserved sections have poles that create obstructed views""; ""The only unobstructed row is Row 1."" ""All seats in this section are under cover""; poles ""support the roof overhead which provides outstanding shade and cover."" Netting, dugout adjacency, wheelchair rows and bench-vs-individual seating rateyourseats.com/wrigley-field/seating/sections/410","HIGH - zone, rows, location and seat direction stated by the source"
411,Upper Reserved (400s),Upper Reserved,"Within ""the Upper Reserved Infield is sections 409-426"", described as having ""elevated views over the infield.""",4,toward third base / left field,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 410, with seat numbers counting up toward the edge facing section 412. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""All Upper Reserved sections have poles that create obstructed views""; obstructions vary by seat; ""The only unobstructed row is Row 1"", which sits ""just above the upper level's walkway where fans passing by can be a distraction."" poles ""support the roof overhead which provides outstanding shade and cover."" Page also notes these seats are recommended for ""neighborhood views"". Netting, dugout adjacency, wheelchair rows and bench-vs-individual seating rateyourseats.com/wrigley-field/seating/sections/411","HIGH - zone, rows, location and seat direction stated by the source"
412,Upper Reserved (400s),Upper Reserved,"Upper Reserved sections which includes all 400 sections labeled 403-431""; ""The Upper Reserved Infield is sections 409-426.",3,toward third base / left field,1-9,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 411, with seat numbers counting up toward the edge facing section 413. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""All Upper Reserved sections have poles that create obstructed views for fans in these seats."" Only Row 1 is unobstructed. ""All seats in this section are under cover""; ""The good thing about the poles is they support the roof overhead which provides outstanding shade and cover."" Netting, dugout adjacency, wheelchair rows and bench-vs-individual seating rateyourseats.com/wrigley-field/seating/sections/412","HIGH - zone, rows, location and seat direction stated by the source"
413,Upper Reserved (400s),Upper Reserved,"The Upper Reserved Infield is sections 409-426"" (413 falls inside this stated range); the page contrasts this with ""the Upper Reserved Outfield in sections 403-408 and 427-431.",2,toward third base / left field,1-9,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 412, with seat numbers counting up toward the edge facing section 414. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""All Upper Reserved sections have poles that create obstructed views""; ""The only unobstructed row is Row 1."" ""All seats in this section are under cover""; ""The good thing about the poles is they support the roof overhead which provides outstanding shade and cover."" Netting, dugout adjacency, wheelchair rows and bench-vs-individual seating rateyourseats.com/wrigley-field/seating/sections/413","HIGH - zone, rows, location and seat direction stated by the source"
414,Upper Reserved (400s),Upper Reserved,"The Upper Reserved Infield is sections 409-426"" with ""elevated views over the infield"" (414 falls inside this stated range); the page contrasts this with ""the Upper Reserved Outfield in sections 403-408 and 427-431.",1,toward third base / left field,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 413, with seat numbers counting up toward the edge facing section 415. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""All Upper Reserved sections have poles that create obstructed views""; ""The only unobstructed row is Row 1."" ""all seats in this section are under cover""; roof provides ""outstanding shade and cover to keep fans protected."" 400 level sections ""are not handicap accessible as they require fans to walk up an aisle with stairs."" Netting, dugout adjacency and bench-vs-individual seating rateyourseats.com/wrigley-field/seating/sections/414","HIGH - zone, rows, location and seat direction stated by the source"
415,Upper Reserved (400s),Upper Reserved,"The Upper Reserved Infield is sections 409-426"" - infield-facing upper level seating with ""elevated views over the infield.",0,behind home plate,1-9,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 414, with seat numbers counting up toward the edge facing section 419. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""All Upper Reserved sections have poles that create obstructed views"", obstructions vary by seat; ""The only unobstructed row is Row 1."" ""All seats in this section are under cover""; poles ""support the roof overhead which provides outstanding shade and cover."" rateyourseats.com/wrigley-field/seating/sections/415","HIGH - zone, rows, location and seat direction stated by the source"
